id,name,isSoup,isSpicy,isSweet,isHot,isMeat,isNoodle,isRice,isBread
268,바우네정식,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
269,꽃등심 (150g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
270,모듬 (500g),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
271,생맥주,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
272,마라탕(100g),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
273,토코 돈코츠 라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
274,Set A(1인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,삼겹살구이/고기만,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
276,쭈꾸미 (1인분),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,서오릉콤비네이션,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
278,산더미 후라이드(반마리),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
279,아로니아찐빵 (5개),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
280,광어 (중간놈),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
281,UV Vodka (1병) + 나쵸 or 황도 + 음료 2 (토닉워터 / 사이다 / 콜라),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
282,코다리 조림 (소),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
283,생연어,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284,크림라떼,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
285,대창 감바스,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286,쥐포튀김,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
287,장어탕 (식사),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
288,평일런치 (오후 5시 이전),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
289,고르곤졸라피자,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
290,고르곤졸라꿀피자,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
291,얼큰모듬짬뽕,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
292,차돌배기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
293,녹차수제돼지갈비,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
294,겉바속촉 두부 샐러드,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295,깐족보쌈,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
296,참치마요꽁지,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
297,광어(2인),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
298,모듬구이(600g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
299,양념수대곱창(2인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
300,막회물회,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
301,"추천
돼지불백",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
302,아구찜 (대),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
303,고기국수,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
304,모짜렐라 스팸계란마리,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
305,한우소고기 돌미여국 정찬,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
306,부타동,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307,삼겹살 (1인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
308,"추천
곱창 (200g)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
309,기본쌀국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
310,왕새우구이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311,트리플 현미베이크[TRIPLE SAUCE BROWN RICE BAKE],FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
312,숯불구이 족발,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
313,베지 토마토 파스타,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
314,봉천동 나시고랭,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
315,순살안동찜닭(소),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
316,한마리,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
317,도미초밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
318,갈낙탕,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
319,국물떡볶이,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
320,점심특선초밥(10ps),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
321,"추천
카이센동",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
322,꼬막,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
323,오겹살 (180g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
324,소 불고기 김치전,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
325,가마보꼬(어묵)고로케 (2PCS),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
326,모듬전,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
327,치즈범벅치킨 (순살)(작은거),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
328,오신매운갈비찜 (1인분),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
329,모시조개탕,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
330,무우전,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
331,붉은대게장 비빔밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
332,물냉면,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
333,참치타다끼,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
334,통갈매기살(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
335,치즈돈까스 모밀세트 1인분,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
336,공어 (소),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
337,반마리 메뉴(음료미포함),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
338,모듬과일,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
339,장어구이(중),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
340,홍두깨,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,"추천
과일 요거트",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
342,오늘의초밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
343,옛날통닭(한마리),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
344,곱창한판,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
345,들깨칼국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
346,사바이소베마끼+우니,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
347,참스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
348,야끼카레,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349,냉면,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
350,동태찌개,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
351,치퐁당 후라이드,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
352,모듬구이 (200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
353,특명품순두부,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
354,삼겹살(150g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
355,시래불고기(1인),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
356,기린소바세트,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
357,페스트리피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
358,특모듬 (중),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359,보쌈정식,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
360,토마토 모짜렐라 파스타,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
361,피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
362,양푼 생고기 김치찌개,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
363,젠젠 팡케키,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
364,특정식(1인분),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
365,김치전,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
366,순대곱창버섯전골(중),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
367,꽃등심(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
368,바지락 수제비,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
369,막창소금(2인),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
370,동백,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
371,버팔로칩,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372,격식을 갖춘 한끼,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373,볶음짬뽕,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
374,한우곱창떡볶이 (S),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
375,치르르블랙라벨치킨 8조각,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
376,안심육즙탕수육 (S),FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
377,한우곱창(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
378,뒷고기 한판(500g),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
379,해물탕(소),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
380,양념치킨,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
381,돼지김치찌개,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
382,아구찜 (큰소),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
383,닭볶음탕(소),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
384,냄비오뎅,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
385,농어(소),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
386,칵테일,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
387,삼겹살 (200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
388,돼지불백,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
389,듀록 냉삼겹 (1인분),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
390,오징어김밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
391,탕수육 (소),FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
392,마라탕 (기본),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
393,지코바 소금구이,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
394,파고 피자,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
395,꽈배기(2개),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
396,냉만두국,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
397,마왕통구이 (소),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
398,A SET,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,어묵우동,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
400,아메리카노,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
401,퍼포,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
402,카라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
403,떡볶이,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
404,한우꽃등심(150g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
405,아메리카노 (BLACK),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
406,후라이드치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
407,통랍스터 오븐구이 세트(페페로니),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
408,에스프레스,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
409,콘 에스퀴테스,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
410,오리로스,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
411,뚝배기 닭볶음탕,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
412,풍부한 단맛 토종양파 삼선짜장면,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
413,클래식치즈버거,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
414,벌교 참꼬막 데침,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
415,크라운쌀통닭,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
416,소고기된장전골,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
417,분짜,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
418,돼지 육수 라멘,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
419,쿠바 샌드위치 오리지널,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
420,손칼국수 (보),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
421,매운낙지비빔밥,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
422,장어덮밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
423,후라이드,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
424,광어활어회 한상차림 (대),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
425,광어 (중),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
426,등심돈까스,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
427,염소탕,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
428,왕갈비탕,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
429,통/백 반반탕 (2-3인),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
430,해봉이밥버거,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
431,가정식백반,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
432,"추천
아몬드크림 라떼",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
433,먹장어 짚불구이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
434,"추천
홍탄",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
435,학주쌤 강추 고쉬불패,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
436,석쇠불고기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
437,"추천
1인세트",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
438,소막창(200g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
439,곱창소금구이,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
440,닭발,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
441,매직버터치킨세트(보퉁맛),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
442,토시살 (150g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
443,통뼈국물닭발,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
444,아구찜(중),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
445,묵은지 닭볶음탕,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
446,"매화(치킨, 연어구이)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
447,차돌박이 (100g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
448,양다리(1kg),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
449,계란게살탕,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,돈고츠 라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
451,꽃듬심 (150g),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,우삼겹쌈밥,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
453,고구마피자(L),FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
454,짬봉탕,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,야채곱창,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
456,동태탕,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,무뼈숯불닭발,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
458,특수부위모듬(400g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
459,닭도리탕 (대),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
460,딸기 리코타치즈 샌드,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
461,마라아귀,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,마라훠궈전골 (양고기 or 소고기 택1),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
463,나눠먹는 와츄원,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,유기농 순두부찌개,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
465,돈코츠라멘,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
466,얼씨구,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
467,해물칼국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
468,Americano,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,2인 세트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,불고기,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
471,바싹불고기오징어 한상,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
472,마왕통구이,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
473,"추천
미플레이스 라떼",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
474,치즈 플레이트,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
475,생양꼬치,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
476,후라이드 치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
477,청년국수,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
478,스윗에그,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,참숯닭갈비 (250g),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
480,회전초밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
481,쭈꾸미덮밥,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
482,아마에비동,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
483,찹쌀탕수육,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
484,소왕갈비,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
485,1인 사시미 (20P),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
486,위스키,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
487,통뼈닭발 (소),FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
488,짝태,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489,소등심(150g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
490,반반치킨,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
491,따빠디또 첫 번째 디저트 이야기 '익숙한 그리고 색다른',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
492,감튀 (S),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
493,삼겹살(180g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
494,등심돈까스 (5장),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
495,황제꽃갈비살 (250g),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
496,에비죠텐동,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
497,반반족발 (뒷다리로 반반),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
498,고기밥,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
499,아메리카노(HOT),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500,아구찜(소),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
501,직화불고기피자(2인),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
502,소갈비살,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
503,토종순대국,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
504,갈치구이,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,아이스아메리카노,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,바싹불고기 (M),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
507,머리국밥,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
508,마제루롤 정식 (저녁),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
509,"추천
순살치킨",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
510,닭똥집,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
511,닭껍질튀김,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
512,조개찜 (소),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
513,마라탕 (육수류) (100g),TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
514,코코 후라이드(중),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
515,동궁황금찜닭 (R),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
516,주중)어린이 회원가,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,"마른안주(소),쥐포,노가리",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,텍스멕스 바베큐 버거,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
519,"추천
닭도리탕",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
520,콘소메이징,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
521,생연어회(소),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,"추천
마라테이블 마라탕",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
523,와!메리카노 1.5L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,모다카레+프리미엄소시지,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
525,[NEW]두찜 트러플크림찜닭,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
526,Hot (매운) 라면,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
527,채끝살 스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
528,"추천
눈꽃세트",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529,함바그카레라이스,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
530,통닭발,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
531,쌀떡볶이,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
532,주물럭 청국장,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
533,아리랑 핫도그,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
534,크림생맥주,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
535,김치부대찌개 (3인분),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
536,아웃백 스페셜 갈릭 스테이크,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
