id,name,isSoup,isSpicy,isSweet,isHot,isMeat,isNoodle,isRice,isBread
1191,산낙지정식,0,0,0,0,0,0,0,0
1192,왕갈비 육개장,1,1,0,1,1,0,1,0
1193,대구뽈탕,1,0,0,1,0,0,0,0
1194,소금막창,0,0,0,1,1,0,0,0
1195,어묵우동+새우튀김,1,0,0,1,0,1,0,0
1196,볼케이노 돈가스,0,0,0,1,1,0,0,0
1197,연어 무한리필 (1인),0,0,0,0,0,0,0,0
1198,모듬치즈,0,0,0,0,0,0,0,0
1199,왕족발,0,0,0,0,1,0,0,0
1200,짜장밥,0,0,0,1,0,0,1,0
1201,토큐죠텐동,0,0,0,1,1,0,1,0
1202,삼겹묵은지구이,0,0,0,1,1,0,0,0
1203,등심(150g),0,0,0,1,1,0,0,0
1204,치즈오븐 스파게티,0,0,0,1,0,0,0,0
1205,옥보단,0,0,0,0,0,0,0,0
1206,판체타 까르보,0,0,0,0,0,0,0,0
1207,매운불고기전골(소),1,1,0,1,1,0,0,0
1208,크리스피 양념치킨,0,1,0,1,1,0,0,0
1209,THE스페셜모듬텐동,0,0,0,1,1,0,1,0
1210,벌집 (벌양),0,0,0,0,0,0,0,0
1211,마농치킨,0,0,0,1,1,0,0,0
1212,항정살 (150g),0,0,0,1,1,0,0,0
1213,과일주스 (M),0,0,1,0,0,0,0,0
1214,타코 버거,0,0,0,0,1,0,0,1
1215,우삼겹떡볶이,1,1,1,1,1,0,0,0
1216,흑돼지오겹살 (150g),0,0,0,1,1,0,0,0
1217,돈페이야키,0,0,0,1,1,0,0,0
1218,미니돈까스+미니생선까스,0,0,0,1,1,0,0,0
1219,감바스,0,0,0,0,0,0,0,0
1220,등심샤브도토리칼국수,1,0,0,1,1,1,0,0
1221,앵그리버드 레드,0,0,0,0,0,0,0,0
1222,명란소고기덮밥,0,0,0,1,1,0,1,0
1223,홍콩식 프렌치 토스트,0,0,0,0,0,0,0,1
1224,더블샷 바닐라,0,0,1,0,0,0,0,0
1225,로투스크림 라떼,0,0,1,0,0,0,0,0
1226,생삼겹(200g),0,0,0,1,1,0,0,0
1227,순대떡볶이,1,1,1,1,0,0,0,0
1228,리얼초코라떼,0,0,1,0,0,0,0,0
1229,볏짚돌문어구이,0,0,0,0,0,0,0,0
1230,숯불닭갈비(250g),0,1,0,1,1,0,0,0
1231,우럭회,0,0,0,0,0,0,0,0
1232,한우 낙곱새,1,1,0,1,1,0,0,0
1233,수제소세지,0,0,0,0,1,0,0,0
1234,족발볶음밥,0,0,0,1,1,0,1,0
1235,뒷고기(150g),0,0,0,0,1,0,0,0
1236,춘천닭갈비 (1인분),0,1,0,1,1,0,0,0
1237,스페셜모듬텐동,0,0,0,1,1,0,1,0
1238,산채오리훈제보쌈,0,0,0,1,1,0,0,0
1239,해물쟁반짜장,0,0,0,1,0,0,0,0
1240,묵은지 김치찌개,1,1,0,1,0,0,1,0
1241,매콤 새우 오일 파스타,0,1,0,1,0,1,0,0
1242,다발김치찌개 (소),1,1,0,1,0,0,1,0
1243,짜장면(곱),0,0,0,1,0,0,0,0
1244,묵은지 고등어찜,0,0,0,0,0,0,0,0
1245,모카스타우트,0,0,1,0,0,0,0,0
1246,쇠고기순두부,0,0,0,0,1,0,0,0
1247,正熟 삼겹살(180g),0,0,0,1,1,0,0,0
1248,새우튀김요리(소),0,0,0,1,0,0,0,0
1249,쥐포,0,0,0,0,0,0,0,0
1250,싱싱새싹육회비빔밥+땡초된장국,0,0,0,0,1,0,1,0
1251,새우 루꼴라 파스타,0,0,0,1,0,1,0,0
1252,황칠 해신탕 (3인),1,0,0,1,0,0,0,0
1253,페이컨체다 (R),0,0,0,0,0,0,0,0
1254,라구,0,0,0,0,0,0,0,0
1255,1인 영양백숙,1,0,0,1,1,0,0,0
1256,도가니 곰 칼국수,1,0,0,1,1,1,0,0
1257,대구탕 (대),1,0,0,1,0,0,0,0
1258,한치초밥,0,0,0,0,0,0,1,0
1259,연어샐러드,0,0,0,0,0,0,0,0
1260,소떡소떡,0,0,0,0,1,0,0,0
1261,얌운센,0,0,0,0,0,0,0,0
1262,바질페스토 닭가슴살 샐러드,0,0,0,1,1,0,0,0
1263,카레돈까스,1,0,0,1,1,0,0,0
1264,닭갈비밥버거,0,1,0,1,1,0,1,1
1265,김치카츠나베,1,0,0,1,1,0,0,0
1266,한방토종닭도리탕,1,1,0,1,1,0,0,0
1267,골든치즈볼피자(L),0,0,0,1,0,0,0,1
1268,활어물회,1,0,0,0,0,0,0,0
1269,앵그리버드,0,0,0,0,0,0,0,0
1270,초등학생,0,0,0,0,0,0,0,0
1271,가츠동,0,0,0,1,1,0,1,0
1272,닭 가라아게 (14개),0,0,0,1,1,0,0,0
1273,사케동,0,0,0,0,0,0,1,0
1274,생삼겹살(180g),0,0,0,1,1,0,0,0
1275,만두전골(2인이상),1,1,0,1,1,0,0,0
1276,순살간장찜닭무한리필(학생),1,0,0,1,1,0,0,0
1277,전복 돌미역구 정찬,0,0,0,0,0,0,0,0
1278,연탄닭발 (1인분),0,1,0,1,1,0,0,0
1279,주말 및 공휴일,0,0,0,0,0,0,0,0
1280,파인트,0,0,0,0,0,0,0,0
1281,생삼겹쌈밥,0,0,0,1,1,0,1,0
1282,슈퍼그린(473ml),0,0,0,0,0,0,0,0
1283,미소라멘,1,1,0,1,0,1,0,0
1284,대창 (150g),0,0,0,1,1,0,0,0
1285,전복낙지(볶음)덮밥,0,0,0,1,0,0,1,0
1286,머리국밥,1,0,0,1,0,0,1,0
1287,참복지리탕 (1인),1,0,0,1,0,0,0,0
1288,스윗쌤 로맨스 고구마,0,0,1,0,0,0,0,0
1289,특회덮밥,0,0,0,0,0,0,1,0
1290,족발 밥,0,0,0,0,1,0,1,0
1291,비빔막국수,1,0,0,1,0,1,0,0
1292,꼼장어,0,0,0,1,0,0,0,0
1293,순두부찌개,1,1,0,1,0,0,1,0
1294,민어회무침,0,0,0,0,0,0,0,0
1295,매콤한 해산물 토마토파스타,0,1,0,1,0,1,0,0
1296,대구뽈찜 (대),0,0,0,0,0,0,0,0
1297,탄탄밥,0,0,0,0,0,0,1,0
1298,양념곱창순대,0,0,0,1,1,0,0,0
1299,뼈찜(소),0,1,0,1,1,0,0,0
1300,올댓미트,0,0,0,0,1,0,0,0
1301,낙곱새(중),1,1,0,1,1,0,0,0
1302,양장피,0,0,0,0,1,1,0,0
1303,[일품] 돼지김치찌개,1,1,0,1,1,0,1,0
1304,아구찜 (소),1,1,0,1,0,0,0,0
1305,파채골뱅이,0,1,0,0,0,0,0,0
1306,신짬뽕죽,1,1,0,1,0,1,0,0
1307,메뉴판5,0,0,0,0,0,0,0,0
1308,감자탕 (대),1,1,0,1,1,0,0,0
1309,아보카도버거,0,0,0,0,1,0,0,1
1310,상큼 샐러드 스파게티,0,0,0,0,0,0,0,0
1311,야채쌀국수,1,0,0,1,0,1,0,0
1312,삼겹살 (170g),0,0,0,1,1,0,0,0
1313,양념오리주물럭,0,1,0,1,1,0,0,0
1314,유린육,0,0,1,1,1,0,0,0
1315,나눔]킹쉬L+리얼순살+양념,0,0,0,0,1,0,0,0
1316,뒷족(국내산) 小,0,0,0,0,1,0,0,0
1317,우렁된장,0,0,0,0,0,0,0,0
1318,양념 치킨,0,0,0,1,1,0,0,0
1319,골드스페셜,0,0,0,0,0,0,0,0
1320,모듬튀김 (감자+치킨),0,0,0,1,1,0,0,0
1321,돈육양념구이 (250g),0,0,0,0,0,0,0,0
1322,생곰치탕(1인),1,0,0,1,0,0,0,0
1323,꽃등심 (150g),0,0,0,1,1,0,0,0
1324,바싹불고기제육 한상,0,0,0,1,1,0,0,0
1325,오믈렛 미고랭,0,0,0,0,0,0,0,0
1326,낙지삼겹철판,0,0,0,1,1,0,0,0
1327,낭만김치오뎅탕,1,0,0,1,0,0,0,0
1328,쭈꾸미(1인),0,0,0,0,0,0,0,0
1329,1kg 세트(1000g),0,0,0,0,0,0,0,0
1330,말차프레소,0,0,1,0,0,0,0,0
1331,모둠튀김 (반바구니),0,0,0,1,0,0,0,0
1332,대통령상 대상 목살,0,0,0,1,1,0,0,0
1333,파고 피자,0,0,0,1,0,0,0,1
1334,배받이 (1인분),0,0,0,0,0,0,0,0
1335,얼큰우동 세트,1,1,0,1,0,1,0,0
1336,사이드메뉴,0,0,0,0,0,0,0,0
1337,생생야채피자(M),0,0,0,1,0,0,0,1
1338,매운낙지비빔밥,0,1,0,0,0,0,1,0
1339,삼선쟁반짜장,0,0,0,1,0,0,0,0
1340,더치커피,0,0,0,0,0,0,0,0
1341,한방누룽지닭백숙,1,0,0,1,1,0,1,0
1342,라면,1,1,0,1,0,1,0,0
1343,한마리반 양념치킨,0,1,0,1,1,0,0,0
1344,숯불 무뼈닭발 (1인분),0,1,0,1,1,0,0,0
1345,반&반 석쇠 L,0,0,0,0,0,0,0,0
1346,산낙육회,0,0,0,0,1,0,0,0
1347,모던야키,0,0,0,0,0,0,0,0
1348,까르보떡볶이,1,1,1,1,0,0,0,0
1349,간천엽,0,0,0,1,1,0,0,0
1350,볏짚산꼼장어 (1인분),0,0,0,1,0,0,0,0
1351,한우곱창모듬(1인분),0,0,0,1,1,0,0,0
1352,설탕토마토,0,0,0,0,0,0,0,0
1353,나가사키 짬뽕,1,1,0,1,0,1,0,0
1354,더블함박 스테이크,0,0,0,1,1,0,0,0
1355,연어덮밥정식(점심),0,0,0,0,0,0,1,0
1356,생삼겹살 1인분 (200g),0,0,0,1,1,0,0,0
1357,반반피자,0,0,0,1,0,0,0,1
1358,모듬물회,1,0,0,0,0,0,0,0
1359,참홍어 삼합,0,0,0,1,1,0,0,0
1360,생막창(250g),0,0,0,1,1,0,0,0
1361,불고기전골뚝배기,1,1,0,1,1,0,0,0
1362,스모크 연어롤,0,0,0,0,0,0,0,0
1363,칼국수,1,0,0,1,0,1,0,0
1364,모다카레+치킨가라아게,1,0,0,1,1,0,0,0
1365,1인세트,0,0,0,0,0,0,0,0
1366,연인세트B,0,0,0,0,0,0,0,0
1367,스끼야끼,0,0,0,0,0,0,1,0
1368,베이컨 청양 크림파스타,0,0,1,1,1,1,0,0
1369,소고기타다끼,0,0,0,1,1,0,0,0
1370,초콜릿라떼,0,0,1,0,0,0,0,0
1371,라벤더,0,0,0,0,0,0,0,0
1372,양념치킨 (반마리),0,1,0,1,1,0,0,0
1373,만조 토마토 파스타,0,0,0,1,0,1,0,0
1374,깐쇼큰새우,0,0,0,0,0,0,0,0
1375,후토마끼(2P),0,0,0,0,0,0,0,0
1376,낙지회무침,0,0,0,0,0,0,0,0
1377,참치 크래커,0,0,0,0,0,0,0,0
1378,새우살 표고 튀김,0,0,0,1,0,0,0,0
1379,누들 베이컨볶음,0,0,0,1,1,1,0,0
1380,3인 양념,0,0,0,0,0,0,0,0
1381,쑥고개 설빙수,0,0,1,0,0,0,0,0
1382,잡고기매운탕(소),1,1,0,1,1,0,0,0
1383,아! 녹차미슈,0,0,1,0,0,0,0,1
1384,고기만두 김치찌개,1,1,0,1,1,0,1,0
1385,모둠전 (반바구니),0,0,0,1,0,0,0,0
1386,해물찜(소),0,0,0,0,0,0,0,0
1387,매운닭갈비,0,1,0,1,1,0,0,0
1388,매콤 해물토마토 스튜,0,1,0,0,0,0,0,0
1389,쿠바 샌드위치 페퍼로니,0,0,0,0,1,0,0,1
1390,수제 베이컨 시저 샐러드,0,0,0,1,1,0,0,0
1391,돼지고기쌀국수,1,0,0,1,1,1,0,0
1392,함흥회냉면,1,0,0,0,0,1,0,0
1393,육사시미,0,0,0,0,1,0,0,0
1394,도토리 파전,0,0,0,1,0,0,0,0
1395,도가니수육,0,0,0,1,1,0,0,0
1396,번데기,1,0,0,0,0,0,0,0
1397,곱창 (200g),0,0,0,1,1,0,0,0
1398,맥주,0,0,0,0,0,0,0,0
1399,새우만두 (8개),0,0,0,1,0,0,0,0
1400,스파이시 포크 & 갈릭 라이스,0,0,1,0,0,0,1,1
1401,갈비족발(국내산),0,0,0,1,1,0,0,0
1402,모듬순대,0,0,0,0,0,0,0,0
1403,페페로니 (10인치),0,0,0,1,1,0,0,0
1404,쟁반국수 (소),1,0,0,1,0,1,0,0
1405,슈하스코 기본메뉴 (런치),0,0,0,0,0,0,0,0
1406,고구마 새우 튀김,0,0,1,1,0,0,0,0
1407,연어초밥,0,0,0,0,0,0,1,0
1408,홍고추파스타,0,1,0,1,0,1,0,0
1409,소막창 (1인분),0,0,0,1,1,0,0,0
1410,스팸구이,0,0,0,1,1,0,0,0
1411,도토리묵무침,0,0,0,0,0,0,0,0
1412,바지락해물칼국수,1,0,0,1,0,1,0,0
1413,간장과누드바베큐,0,0,0,1,1,0,0,0
1414,규동(중),0,0,1,0,1,0,1,0
1415,돌솥밥&순두부,0,0,0,1,0,0,1,0
1416,허니 크림 팡케키,0,0,1,0,0,0,0,0
1417,홍어찜,0,0,0,0,0,0,0,0
1418,에햄밥버거,0,0,0,0,1,0,1,1
1419,낙지닭갈비 (1인분),0,1,0,1,1,0,0,0
1420,골빔면,0,1,0,0,0,1,0,0
1421,응급실국물오뎅,1,0,0,1,0,0,0,0
1422,핫플리치킨,0,0,0,1,1,0,0,0
1423,생삼겹살 (160g),0,0,0,1,1,0,0,0
1424,명품 꽃새우 어묵탕,0,0,0,0,0,0,0,0
1425,계란말이,0,0,0,0,0,0,0,0
1426,까페모카,0,0,1,0,0,0,0,0
1427,대구노가리,0,0,0,0,0,0,0,0
1428,대창 (200g),0,0,0,1,1,0,0,0
1429,떡볶기 (1인분),1,1,1,1,0,0,0,0
1430,찹쌀핫도그(1개),0,0,0,0,1,0,0,1
1431,보달라SET(보통+달걀말이+라면사리),1,1,0,1,0,1,0,0
1432,Chocolate,0,0,1,0,0,0,0,0
1433,모듬버섯토마토소스 스파게티,0,0,0,0,0,0,0,0
1434,껍데기 (1인분),0,0,0,1,1,0,0,0
1435,팥도너츠 씨앗(1개),0,0,1,0,0,0,0,1
1436,명태양념구이,0,0,0,0,0,0,0,0
1437,냉국수,1,0,0,1,0,1,0,0
1438,쭈꾸미삼겹철판,0,0,0,1,1,0,0,0
1439,이진칸 치즈불닭,0,1,0,1,1,0,0,0
1440,진토닉,0,0,0,0,0,0,0,0
1441,무뼈불닭발 버터구이,0,1,0,1,1,0,0,0
1442,불낙전골 (소),1,1,0,1,1,0,0,0
1443,돼지갈비 (1인분),0,0,0,1,1,0,0,0
1444,족발보쌈SET,0,0,0,0,1,0,0,0
1445,스노윙치킨,0,0,0,1,1,0,0,0
1446,라볶이,0,1,1,1,0,1,0,0
1447,전어회,0,0,0,0,0,0,0,0
1448,소림마라 로제마라탕,1,1,1,1,1,0,0,0
1449,김치두루치기,0,1,0,1,1,0,0,0
1450,파삼겹장작바베큐,0,0,0,1,1,0,0,0
1451,고기 비빔밀면,0,0,0,0,1,0,0,0
1452,애플망고스무디 - R/ICE,0,0,1,0,0,0,0,0
1453,[천연소스]치즈크림 닭강정 반마리,0,0,1,1,1,0,0,0
1454,반반족발2 (대),0,0,0,0,1,0,0,0
1455,브리티쉬 트로피카나,0,0,0,0,0,0,0,0
1456,커리부어스트,0,0,0,0,0,0,0,0
1457,취향짜장,0,0,0,1,0,0,0,0
1458,오리주물럭,0,1,0,1,1,0,0,0
1459,핫치킨피자(R),0,0,0,1,1,0,0,1
1460,소라찜,0,0,0,1,0,0,0,0
1461,알밥,0,0,0,0,0,0,1,0
1462,김치 왕만두(5개),0,0,0,1,0,0,0,0
1463,응급실닭볶음탕,0,1,0,1,1,0,0,0
1464,부타가꾸니,0,0,0,0,0,0,0,0
1465,봉골레,0,0,0,1,0,1,0,0
1466,닭강정 (대) +콜라 (중),0,0,0,1,1,0,0,0
1467,깐궈명란,0,0,0,0,0,0,0,0
1468,토시살 (250g),0,0,0,1,1,0,0,0
1469,부대전골,1,1,0,1,1,0,0,0
1470,한우곱창(200g),0,0,0,1,1,0,0,0
1471,무항생제 항정살,0,0,0,1,1,0,0,0
1472,오늘의 커피,0,0,0,0,0,0,0,0
1473,양푼이돼지고기김치찌개 (2인),1,1,0,1,1,0,1,0
1474,전통옛날치킨,0,0,0,1,1,0,0,0
1475,곱창전골 (소),1,1,0,1,1,0,0,0
1476,스윗고구마피자(2인),0,0,1,1,0,0,0,1
1477,토마토베이컨 파스타,0,0,0,1,1,1,0,0
1478,외래향 탕수육,0,0,1,1,1,0,0,0
1479,토마토 수제 미트볼,0,0,0,0,1,0,0,0
1480,목살(170g),0,0,0,1,1,0,0,0
1481,백짬뽕,1,1,0,1,0,1,0,0
1482,오소리순대국,1,0,0,1,1,0,1,0
1483,연어(노르웨이산),0,0,0,0,0,0,0,0
1484,왕갈비 곰 칼국수,1,0,0,1,1,1,0,0
1485,치킨 라이스킹,0,0,0,1,1,0,1,0
1486,들깨 버섯칼국수,1,0,0,1,0,1,0,0
1487,된장찌게,0,0,0,0,0,0,0,0
1488,해산물 쌀국수,1,0,0,1,0,1,0,0
1489,마파두부밥,0,0,0,0,0,0,1,0
1490,모듬쭈꾸미(1인),0,0,0,0,0,0,0,0
1491,치즈볼(1개),0,0,0,1,0,0,0,0
1492,봉구킹,0,0,0,0,0,0,1,0
1493,라임과 청포도 티,0,0,1,0,0,0,0,0
1494,돼지왕갈비 한판(600g),0,0,0,1,1,0,0,0
1495,오징어볶음,0,0,0,1,0,0,0,0
1496,쌈스테이크,0,0,0,1,1,0,0,0
1497,매운족발 大(앞다리),0,1,0,1,1,0,0,0
1498,왕십리양념곱창(2인분),0,0,0,1,1,0,0,0
1499,1+한우새우 (150g),0,0,0,1,1,0,0,0
1500,샷 밀크,0,0,0,0,0,0,0,0
1501,코다리정식,0,0,0,0,0,0,0,0
1502,쿠스쿠스와 양갈비스테이크(300g이상),0,0,0,1,1,0,0,0
1503,롤리타핀,0,0,0,0,0,0,0,0
1504,모듭곱창,0,0,0,1,1,0,0,0
1505,모멜세트,0,0,0,0,0,0,0,0
1506,야채죽,0,0,0,0,0,0,0,0
1507,맛차 크림 팡케키,0,0,1,0,0,0,0,0
1508,모둠C(450g),0,0,0,0,0,0,0,0
1509,할라불고기피자(L),0,0,0,1,1,0,0,1
1510,순대 (1인분),0,0,0,0,0,0,0,0
1511,벌교 참 꼬막,0,0,0,0,0,0,0,0
1512,순대곰탕 화이트,1,0,0,1,0,0,1,0
1513,수민언니네감자전,0,0,0,0,0,0,0,0
1514,양오진 닭꼬치,0,0,0,1,1,0,0,0
1515,코네돈가스,0,0,0,1,1,0,0,0
1516,샤오롱바오,0,0,0,0,0,0,0,0
1517,커플세트,0,0,0,0,0,0,0,0
1518,오리엔탈파닭,0,0,0,1,1,0,0,0
1519,쟁반짜장 (3인),0,0,0,1,0,0,0,0
1520,속초 코다리냉면,1,0,0,0,0,1,0,0
1521,소고기 된장찌개,1,1,0,1,1,0,1,0
1522,낙지김치죽,0,0,0,0,0,0,0,0
1523,불족(소),0,1,0,1,1,0,0,0
1524,100%순종듀록오겹살,0,0,0,1,1,0,0,0
1525,흑돼지 (180g),0,0,0,1,1,0,0,0
1526,국물떡볶이+튀김,1,1,1,1,0,0,0,0
1527,청양크림파스타,0,0,1,1,0,1,0,0
1528,맛칼국수,1,0,0,1,0,1,0,0
1529,햇반추가,0,0,0,0,0,0,1,0
1530,모링가 수육,0,0,0,1,1,0,0,0
1531,김치돈가스,0,0,0,1,1,0,0,0
1532,직화불족발(중),0,1,0,1,1,0,0,0
1533,특초밥 (11P),0,0,0,0,0,0,1,0
1534,계절치즈샐러드,0,0,0,0,0,0,0,0
1535,깨부수면,0,0,0,0,0,0,0,0
1536,마루떡복이,1,1,0,1,0,0,0,0
1537,산낙지 볶음,0,0,0,1,0,0,0,0
1538,애플 모히또,0,0,1,0,0,0,0,0
1539,샐러드김밥,0,0,0,0,0,0,1,0
1540,토시살 스테이크 (150g),0,0,0,1,1,0,0,0
1541,텅-타이드 버거,0,0,0,0,1,0,0,1
1542,직화구이닭발(통뼈)(소),0,1,0,1,1,0,0,0
1543,생선구이,0,0,0,0,0,0,0,0
1544,갈치찜(소),0,0,0,0,0,0,0,0
1545,시금치크림 리조또,0,0,1,1,0,0,1,0
1546,찐! 짜장떡볶이,1,1,1,1,0,0,0,0
1547,1인 사시미,0,0,0,0,1,0,0,0
1548,간장/핫치킨,0,0,0,1,1,0,0,0
1549,점심특선초밥(10ps),0,0,0,0,0,0,1,0
1550,청년광어(11p),0,0,0,1,1,0,0,0
1551,코다리조림,1,1,0,1,0,0,0,0
1552,철판알볶음 (덮밥),0,0,0,1,0,0,1,0
1553,전복낙지해물칼국수,1,0,0,1,0,1,0,0
1554,북어탕,0,0,0,0,0,0,0,0
1555,호랑이볶음,0,0,0,1,0,0,0,0
1556,차돌된장파스타,0,0,0,1,1,1,0,0
1557,시래기 코다리 조림 (소),1,1,0,1,0,0,0,0
1558,돌솥밥설렁탕,1,0,0,1,1,0,1,0
1559,순살 양념치킨,0,1,0,1,1,0,0,0
1560,청국장과 수육정식,1,0,0,1,1,0,1,0
1561,두마리,0,0,0,0,0,0,0,0
1562,통마늘 똥반닭반,0,1,0,1,1,0,0,0
1563,모듬소세지,0,0,0,0,1,0,0,0
1564,유린기,0,0,0,1,1,0,0,0
1565,족발보쌈기본세트,0,0,0,0,1,0,0,0
1566,데일리스프,1,0,0,0,0,0,0,0
1567,말차우유,0,0,1,0,0,0,0,0
1568,간장윙봉,0,0,0,0,0,0,0,0
1569,스캔들스시 (11pcs),0,0,0,0,0,0,1,0
1570,반반족발,0,0,0,0,1,0,0,0
1571,수제생돈카츠,0,0,0,1,1,0,0,0
1572,똥집 통마늘소금구이,0,1,0,1,1,0,0,0
1573,고추장호박찌개 (점심메뉴),1,1,0,1,0,0,1,0
1574,우유,0,0,0,0,0,0,0,0
1575,감자탕 (소),1,1,0,1,1,0,0,0
1576,막창(200g),0,0,0,1,1,0,0,0
1577,통큰갈비찜 (4~5인),0,0,0,1,1,0,0,0
1578,지코바 순살양념구이,0,0,0,0,1,0,0,0
1579,교자만두,0,0,0,1,0,0,0,0
1580,생대구맑은탕(1인),1,0,0,1,0,0,0,0
1581,버섯전골,1,1,0,1,1,0,0,0
1582,홍푸짬뽕(면/밥),1,1,0,1,0,1,1,0
1583,얼리버드,0,0,0,0,0,0,0,0
1584,핫불고기 피자 (SLICE),0,0,0,1,1,0,0,1
1585,도로초밥 (12pcs),0,0,0,0,0,0,1,0
1586,막창구이 (200g),0,0,0,1,1,0,0,0
1587,쭈꾸미 볶음+미니 양배추 샐러드,0,0,0,1,0,0,0,0
1588,항정살(600g),0,0,0,1,1,0,0,0
1589,시오버터라멘,1,1,0,1,0,1,0,0
1590,콜라겐덮밥,0,0,0,0,0,0,1,0
1591,커리 토네이도 오믈렛,0,0,0,0,0,0,0,0
1592,커피,0,0,0,0,0,0,0,0
1593,일본식 교자,0,0,0,1,0,0,0,0
1594,지코바 양념구이치킨,0,0,0,1,1,0,0,0
1595,크리스피순살,0,0,0,1,1,0,0,0
1596,싸움 족발(M),0,0,0,0,1,0,0,0
1597,고등어조림,1,1,0,1,0,0,0,0
1598,황태해장국,1,1,0,1,1,0,1,0
1599,이베리코 가브리살,0,0,0,1,1,0,0,0
1600,스윗 칠리 쉬림프,0,1,1,0,0,0,0,0
1601,콩나물 비빔밥,0,0,0,0,0,0,1,0
1602,함흥물냉면,1,0,0,0,0,1,0,0
1603,밀크티라떼,0,0,1,0,0,0,0,0
1604,플래터,0,0,0,0,0,0,0,0
1605,곱창찌개,1,1,0,1,1,0,1,0
1606,통삼겹살,0,0,0,1,1,0,0,0
1607,갈매기살 한판(500g),0,0,0,1,1,0,0,0
1608,츠쿠네,0,0,0,0,0,0,0,0
1609,패션푸릇블랙아이스티,0,0,0,0,0,0,0,0
1610,능이버섯 반마리,0,0,0,0,0,0,0,0
1611,철판쭈꾸미,0,0,0,1,0,0,0,0
1612,어깨갈비(1인),0,0,0,1,1,0,0,0
1613,대패고추장주물럭,0,1,0,1,1,0,0,0
1614,스시오마카세,0,0,0,0,0,0,1,0
1615,삼겹쭈꾸미,0,0,0,1,1,0,0,0
1616,럭셔리 소한판 (3인용),0,0,0,1,1,0,0,0
1617,회 무침,0,0,0,0,0,0,0,0
1618,쌀똑핫도그,0,0,0,0,1,0,0,1
1619,특초밥 (20pcs),0,0,0,0,0,0,1,0
1620,마라덮밥,0,1,0,0,0,0,1,0
1621,카치오페페,0,0,0,0,0,0,0,0
1622,초밥 A (모듬 10pcs),0,0,0,0,0,0,1,0
1623,외할머니 냉장고 콤 샐러드,0,0,0,0,0,0,0,0
1624,아보카도 명란구이,0,0,0,0,0,0,0,0
1625,순대곱창,0,1,0,1,1,0,0,0
1626,양념막창,0,0,0,1,1,0,0,0
1627,콘치즈 볶음밥,0,0,0,1,0,0,1,0
1628,낙지불고기철판,0,0,0,1,1,0,0,0
1629,생삼겹살 쌈밥(180g),0,0,0,1,1,0,1,0
1630,산낙지 전복 육회,0,0,0,0,1,0,0,0
1631,짜파게티,0,0,1,1,0,1,0,0
1632,광어초밥(10pcs),0,0,0,1,1,0,1,0
1633,돼지막창구이 (200g),0,0,0,1,1,0,0,0
1634,오뎅탕,1,0,0,1,0,0,0,0
1635,오오토로초밥,0,0,0,0,0,0,1,0
1636,라떼,0,0,1,0,0,0,0,0
1637,차돌박이(150g),0,0,0,1,1,0,0,0
1638,마파두부덮밥,0,0,0,0,0,0,1,0
1639,"마른안주(대),한치,육포(소)",0,0,0,0,1,0,0,0
1640,장어정식,0,0,0,0,0,0,0,0
1641,가오리탕(중),0,0,0,1,1,0,0,0
1642,에스프레소,1,0,0,0,0,0,0,0
1643,특대창구이 (2인분),0,0,0,1,1,0,0,0
1644,아구찜 (큰중),1,1,0,1,0,0,0,0
1645,대창한판(2인분),0,0,0,1,1,0,0,0
1646,대패삼겹살 (150g),0,0,0,1,1,0,0,0
1647,나이스 세트 A,0,0,0,0,0,0,0,0
1648,지중해참치,0,0,0,0,0,0,0,0
1649,마라샹궈 (100g),0,1,0,0,0,0,0,0
1650,치즈떡볶이,1,1,1,1,0,0,0,0
1651,커스터드푸딩,0,0,1,0,0,0,0,0
1652,배꼽살,0,0,0,1,1,0,0,0
1653,한우특수부위(150g),0,0,0,1,1,0,0,0
1654,곱창모듬구이 (2인),0,0,0,1,1,0,0,0
1655,오징어 두부조림,1,1,0,1,0,0,0,0
1656,만두국수,1,0,0,1,0,1,0,0
1657,육칼국수,1,0,0,1,0,1,0,0
1658,불막창 (200g),0,0,0,1,1,0,0,0
1659,가마보꼬 오뎅탕,1,0,0,1,0,0,0,0
1660,골뱅이무침,0,1,0,0,0,0,0,0
1661,철판 모듬 소세지,0,0,0,1,1,0,0,0
1662,닭똥집 볶음,0,0,0,1,1,0,0,0
1663,현미바사삭,0,0,0,1,1,0,0,0
1664,카페 라떼(Hot),0,0,1,0,0,0,0,0
1665,햄치즈샌드위치,0,0,0,0,0,0,0,1
1666,무뼈구이닭발 (중),0,1,0,1,1,0,0,0
1667,브루잉커피,0,0,0,0,0,0,0,0
1668,쭈꾸미 소곱창(1인),0,0,0,1,1,0,0,0
1669,대창구이(250g),0,0,0,1,1,0,0,0
1670,피칸테파스타,0,0,0,1,0,1,0,0
1671,김치만두(5개),0,0,0,1,0,0,0,0
1672,스폐샬텐동,0,0,0,1,1,0,1,0
1673,탕수육(미니),0,0,1,1,1,0,0,0
1674,방반육반(소),0,0,0,0,0,0,0,0
1675,깻잎전,0,0,0,1,0,0,0,0
1676,대창 (250g),0,0,0,1,1,0,0,0
1677,해물나가사끼 짬뽕,1,1,0,1,0,1,0,0
1678,불낙버섯전골,1,1,0,1,1,0,0,0
1679,생선까스,0,0,0,0,0,0,0,0
1680,소불고기김밥,0,0,0,1,1,0,1,0
1681,곱창전골(중),1,1,0,1,1,0,0,0
