restaurant_id,menu_id
873,3809
873,4778
873,4452
873,3798
873,1724
874,385
874,2482
874,2113
874,4792
874,2480
875,51
875,3568
875,3229
875,4448
875,2083
875,302
875,3480
876,818
876,4608
876,4436
876,4027
876,3801
880,667
881,268
881,4132
881,3826
881,2876
881,1713
881,4276
883,441
883,3592
883,1883
883,4274
883,1689
883,3524
884,76
884,2022
884,2054
884,1893
884,2231
884,4893
885,1065
885,1571
885,3056
885,1725
885,989
887,648
887,4927
887,3979
887,4077
887,3896
888,964
888,3686
888,1499
888,3550
888,2521
888,2346
889,556
889,4784
889,4420
889,2372
889,3495
889,4536
890,948
890,2221
890,4016
890,4182
890,1091
890,1617
891,859
891,3883
891,128
891,4060
891,3382
893,182
893,3082
893,3903
893,690
893,2488
893,3654
895,660
895,2432
895,4437
895,4063
895,1268
896,932
896,1483
896,4616
896,3913
896,4529
896,2109
898,749
898,2130
898,1368
898,1682
898,3612
900,962
900,4383
900,2795
900,2574
900,2730
900,4125
901,288
901,3109
901,3538
901,3683
901,2001
902,1069
902,305
902,560
902,3748
902,4198
904,448
904,4382
904,4527
904,2239
904,4823
905,280
905,4526
905,4236
905,3183
905,2821
907,225
907,1096
907,3902
907,3414
907,1601
907,4938
908,84
908,4728
908,3843
908,2238
908,4297
909,187
909,4335
909,965
909,235
910,657
910,1964
910,1556
910,3613
910,4657
917,641
917,3052
917,4075
917,3155
917,424
918,912
918,4173
918,1378
918,3151
918,3754
919,211
919,3539
919,2713
919,1435
919,3749
919,4683
921,292
921,393
921,4517
921,2909
921,1570
921,3264
923,1064
923,1716
923,4199
923,4857
923,3851
923,2292
925,981
925,1235
925,2086
925,4686
925,1060
926,971
926,2268
926,4913
926,2723
927,662
927,4831
927,2066
927,4692
927,1977
927,3422
928,757
928,1693
928,2106
928,2863
928,2129
929,1047
929,375
929,2726
929,431
929,4015
933,219
933,1245
934,1026
934,2829
934,168
934,1914
934,3254
935,875
935,4605
935,1823
935,1584
935,2502
936,665
936,1315
936,2644
936,4958
936,1179
936,4028
936,1830
937,667
937,560
937,543
937,1833
937,2709
938,393
938,3966
938,292
938,2447
938,1838
938,1565
939,870
939,2490
939,4814
939,4576
939,1731
939,2116
940,299
940,3649
940,3213
940,3001
940,2607
940,3712
941,174
941,438
941,3855
941,4632
941,21
941,4115
942,667
942,560
942,3521
942,4033
942,2121
944,730
944,1253
944,3796
944,4867
944,3695
945,117
945,1155
945,2928
945,4519
945,2926
945,4987
946,882
946,1438
946,1501
946,2822
946,335
946,3726
947,525
947,1416
947,1507
947,2111
947,3952
948,44
948,4818
948,1502
948,4097
950,868
950,1852
950,396
950,3970
950,2568
951,876
951,4559
951,2845
951,1928
951,3223
954,522
954,2543
954,4240
954,2216
954,3336
954,3462
956,324
956,3469
956,4752
956,3044
956,859
957,869
957,1557
957,2527
957,4626
957,4456
958,53
958,3417
958,4695
958,1258
958,2228
958,1635
960,388
961,667
961,560
961,4830
961,4639
961,3253
964,709
964,2886
964,2624
964,989
964,4896
964,465
964,1271
966,153
966,4655
966,1671
966,3179
966,2681
966,2105
967,95
967,3085
967,1445
967,3081
967,2837
967,1518
969,766
969,1312
969,1703
969,2581
969,2534
969,3615
969,1627
971,311
971,2595
971,3281
971,3070
971,1401
971,393
971,4164
975,472
975,2924
975,4615
975,2298
975,3518
975,1305
977,447
979,823
979,1618
979,4800
979,5005
979,2215
979,3132
980,752
980,1642
980,667
980,560
980,2827
980,2324
982,50
982,4287
982,4112
982,1430
982,4325
983,988
983,4824
983,1439
983,1608
983,2817
988,714
988,667
988,560
988,3384
988,2946
988,2089
990,486
990,1363
990,242
990,3352
990,2685
990,3052
990,4075
991,349
991,3625
991,2501
991,3500
991,2076
991,1934
992,719
992,1392
992,1602
992,1008
992,3696
992,1743
993,318
993,1731
993,3369
993,102
993,4628
994,993
994,3144
994,3863
994,1834
994,1810
995,325
995,661
995,3598
995,1905
995,1108
996,552
996,4301
996,5017
996,1074
1000,192
1000,4394
1000,968
1000,3150
1000,1783
1000,3954
1000,2560
1000,4873
1001,885
1001,1333
1001,4592
1001,1206
1001,4165
1001,1785
1001,2620
1002,100
1002,4845
1002,1408
1002,1456
1002,2557
1003,1067
1003,62
1003,1845
1003,2874
1003,4158
1003,3525
1004,667
1004,560
1004,1330
1004,2866
1004,1567
1006,245
1006,3168
1006,3454
1006,3556
1006,3520
1006,4637
1007,66
1007,3930
1007,1425
1007,4126
1007,1137
1013,403
1013,2553
1013,3888
1013,2733
1013,4799
1014,236
1014,3399
1014,4646
1014,2796
1014,2998
1014,5016
1015,972
1015,2784
1015,1629
1015,982
1015,4541
1017,994
1017,2768
1017,4819
1017,3869
1017,1261
1017,3100
1018,350
1018,1101
1018,1111
1018,3912
1018,4815
1019,865
1019,3315
1019,1512
1019,4318
1019,3973
1021,21
1021,2320
1021,2124
1021,1870
1021,788
1022,101
1022,4569
1022,1188
1022,1777
1022,2049
1023,302
1026,290
1026,1904
1026,1885
1026,2167
1026,1144
1027,960
1027,2163
1027,1311
1027,159
1027,1391
1029,327
1029,1683
1029,4635
1029,4106
1029,1736
1029,1118
1030,1039
1032,454
1032,2187
1032,2019
1032,1592
1032,2097
1035,435
1035,2169
1035,3496
1035,2201
1035,3271
1036,1061
1036,1451
1036,1127
1036,3038
1036,3141
1038,867
1038,1199
1038,3386
1038,3099
1038,4290
1038,2696
1040,579
1040,4143
1040,2431
1040,2336
1040,1709
1042,223
1042,218
1042,1208
1044,561
1044,4607
1044,3306
1044,4929
1044,3992
1044,3113
1045,626
1045,3168
1045,3547
1045,1274
1045,4858
1046,126
1046,1868
1046,4279
1047,188
1047,4460
1047,464
1047,3573
1047,3005
1048,568
1048,1634
1048,3594
1048,1871
1048,3934
1048,3013
1049,336
1049,2992
1049,3408
1049,2537
1049,1721
1050,667
1050,2538
1050,560
1050,3969
1050,2846
1053,183
1053,2156
1055,952
1055,560
1055,2222
1055,3312
1055,2835
1059,925
1059,1106
1059,2207
1059,872
1059,2149
1059,480
1060,150
1060,4479
1060,1388
1060,1963
1060,4664
1061,1018
1061,4365
1061,4117
1061,4410
1061,2223
1063,523
1063,374
1063,2065
1063,294
1063,906
1063,3148
1065,260
1065,2280
1065,1848
1065,4066
1065,4822
1065,2832
1067,642
1067,3337
1067,2613
1067,107
1068,750
1068,4218
1068,1219
1068,1543
1068,3584
1068,3927
1069,124
1069,2800
1069,2467
1069,3432
1069,31
1070,696
1070,4379
1070,2252
1070,4965
1073,717
1073,4542
1073,4684
1073,2396
1073,3084
1073,4203
1077,226
1077,2824
1077,1085
1077,3188
1077,4058
1078,851
1078,3602
1078,3391
1078,4972
1078,3418
1078,3427
1079,928
1079,482
1079,3901
1079,2417
1079,3479
1080,814
1080,1745
1080,4903
1080,2968
1080,1357
1080,1711
1083,842
1083,1128
1083,2303
1083,4005
1083,4910
1083,4412
1085,942
1085,2913
1085,4798
1087,104
1087,3448
1087,2223
1087,1406
1090,798
1090,2418
1090,1539
1090,4969
1090,4047
1091,916
1091,3170
1091,1935
1091,2843
1091,2011
1091,4771
1092,667
1092,1141
1092,2229
1092,2994
1092,560
1092,4363
1095,111
1095,3729
1095,3506
1095,1425
1095,3940
1096,659
1096,3681
1096,2848
1096,1250
1096,2341
1097,899
1097,4372
1098,992
1098,4174
1098,3865
1098,1947
1098,3108
1099,622
1099,4113
1099,2426
1099,2950
1099,2658
1103,977
1103,3884
1103,22
1103,2279
1103,2489
1106,326
1106,906
1106,374
1106,3035
1107,35
1107,4985
1107,2785
1107,2875
1107,1158
1109,772
1109,2016
1109,2257
1109,2402
1109,3645
1110,806
1110,2535
1110,3918
1110,475
1110,803
1110,1461
1113,174
1113,438
1113,3855
1113,4632
1113,21
1113,4115
1116,486
1116,1363
1116,2277
1116,5021
1116,1657
1116,1932
1122,1057
1122,3341
1122,3259
1122,1865
1122,1294
1122,4447
1122,1358
1127,351
1135,897
1135,3693
1135,2695
1135,1288
1135,4346
1135,1204
1136,74
1136,2966
1136,4094
1136,3105
1136,1026
1140,667
1140,560
1140,3748
1140,2812
1140,2932
1143,310
1143,4988
1143,2204
1143,4898
1143,1985
1144,504
1144,3667
1144,1497
1144,2326
1144,3415
1144,3925
1146,1033
1146,1000
1146,2917
1146,1073
1146,2235
1146,2399
1148,906
1148,2309
1148,3139
1148,3092
1148,3173
1149,144
1149,1534
1149,2459
1149,1219
1149,1908
1151,41
1151,1328
1151,3402
1151,1668
1151,3237
1152,1037
1152,3620
1152,4477
1152,4835
1152,2361
1152,1667
1152,4466
1157,534
1157,4914
1157,1505
1157,2142
1157,4838
1158,213
1158,2788
1158,2316
1158,2524
1158,1832
1158,2330
1162,543
1162,3383
1162,1224
1162,4438
1162,4989
1165,1066
1165,1130
1165,1759
1165,4163
1165,2468
1165,788
1167,436
1167,4156
1167,4653
1167,1514
1167,2828
1168,551
1168,1176
1168,2430
1168,1400
1168,3815
1170,160
1170,2370
1170,2807
1170,568
1170,1634
1170,4190
1170,424
1174,396
1174,584
1174,1273
1174,3040
1174,3597
1174,2727
1179,1055
1179,3225
1179,3235
1179,3981
1179,2270
1180,648
1180,4927
1180,1122
1180,2134
1180,1383
1181,570
1181,2792
1181,393
1181,4268
1181,1444
1181,2476
1184,661
1184,2505
1184,4476
1184,220
1184,3790
1185,960
1185,2212
1185,3994
1185,1686
1185,20
1187,326
1187,906
1187,1940
1187,374
1187,4897
1190,364
1190,4718
1190,2005
1190,2722
1190,4251
1190,2667
1191,660
1191,4201
1191,3122
1191,4888
1191,3307
1197,193
1197,1950
1197,1300
1197,1860
1197,3780
1197,4676
1198,47
1198,4670
1198,2969
1198,1841
1198,2211
1198,2366
1200,873
1200,2461
1200,3757
1200,1310
1202,850
1202,1884
1202,2275
1202,2104
1202,3086
1202,3178
1202,3186
1204,965
1204,235
1205,667
1205,560
1205,2135
1205,3748
1205,3804
1206,756
1206,2064
1206,3974
1206,1558
1206,3301
1209,667
1209,1636
1209,1929
1209,3497
1209,2670
1210,672
1210,4826
1210,1645
1210,3532
1210,4756
1215,189
1215,2882
1216,3
1216,70
1216,128
1216,2173
1216,4993
1218,1059
1218,1448
1218,4320
1218,4406
1218,3094
1218,4134
1221,162
1221,2377
1221,2144
1221,2680
1222,251
1222,3066
1222,1796
1222,4123
1222,2798
1222,3933
1222,2038
1223,835
1223,1933
1223,4708
1223,1259
1223,4182
1224,1062
1224,3674
1224,3410
1224,667
1224,560
1227,7
1227,2834
1227,1103
1227,5008
1227,1969
1228,134
1228,3785
1228,4882
1228,4956
1228,5007
1230,1070
1230,690
1230,4297
1230,107
1230,128
1232,235
1232,965
1234,812
1234,3618
1234,2080
1237,69
1237,4722
1237,4192
1237,2042
1237,3107
1241,1016
1241,3911
1241,3912
1241,3260
1241,3103
1243,167
1243,2683
1243,3461
1243,2807
1243,3224
1243,3605
1244,667
1244,560
1244,1941
1244,4435
1244,4534
1246,857
1246,2728
1246,2602
1246,1587
1246,1874
1247,637
1247,4210
1247,1550
1247,535
1247,2529
1247,2893
1248,1003
1248,3975
1248,4148
1248,820
1248,906
1249,267
1249,2912
1249,3947
1249,3770
1249,3944
1249,2147
1251,16
1251,3569
1251,3587
1251,2492
1251,2219
1251,3051
1255,667
1255,560
1255,4431
1255,4520
1255,4633
1256,333
1256,4015
1256,2371
1256,3683
1256,3275
1261,677
1261,1820
1261,4507
1261,2345
1261,2485
1263,861
1263,4209
1263,4380
1263,3449
1263,1527
1263,4544
1266,535
1266,2529
1266,3216
1266,450
1266,3515
1266,3567
1266,1809
1268,354
1268,4789
1268,4796
1269,426
1269,4601
1269,1247
1269,2003
1269,3622
1269,3156
1274,974
1274,2565
1274,1733
1274,3922
1274,2860
1274,1005
1276,667
1276,560
1276,3431
1276,202
1276,2827
1284,759
1284,1470
1284,2755
1284,1576
1284,1681
1284,1301
1286,314
1286,4935
1286,4007
1286,3464
1286,1864
1286,1477
1287,667
1287,560
1287,1921
1287,4207
1287,1147
1287,3739
1290,752
1290,1642
1290,667
1290,560
1290,1943
1290,1370
1294,958
1294,4146
1294,2618
1294,2552
1294,4102
1294,4744
1303,683
1303,1318
1303,2589
1303,4837
1303,1099
1305,855
1305,4648
1305,4866
1305,3277
1305,2412
1306,432
1306,1732
1306,2117
1306,4328
1306,1600
1309,577
1309,4161
1309,4155
1309,4861
1309,2767
1310,987
1310,1153
1311,13
1311,3042
1311,2475
1311,3357
1311,1307
1311,3961
1313,1027
1313,1154
1313,2509
1313,3887
1313,1472
1320,103
1320,4416
1320,3093
1320,4274
1320,1381
1325,909
1325,1827
1325,2276
1325,4266
1325,2806
1325,3026
1325,4229
1326,943
1326,2056
1326,3221
1326,1335
1326,3278
1326,2862
1329,412
1332,667
1332,560
1332,1837
1332,4356
1332,2965
1333,1005
1333,2711
1333,3503
1333,1665
1333,2694
1334,708
1334,3905
1334,3807
1334,3846
1334,3701
1334,3861
1334,3593
1336,631
1336,3451
1336,1953
1336,3463
1336,3938
1336,1262
1336,2961
1339,558
1339,3793
1339,3167
1340,172
1340,1821
1340,2297
1340,482
1340,3481
1340,2735
1340,2878
1345,304
1345,4920
1345,3750
1345,81
1346,395
1346,1115
1346,3263
1346,3669
1346,1120
1348,243
1348,4141
1348,1956
1348,1088
1348,3637
1348,3131
1349,774
1349,2495
1349,4409
1349,3019
1349,2718
1349,1685
1351,553
1351,2338
1354,57
1354,4523
1354,1857
1354,2294
1354,2259
1354,256
1355,392
1355,753
1355,4925
1355,4399
1358,718
1358,2973
1358,2450
1358,3436
1358,1566
1362,149
1362,475
1362,4494
1362,1774
1362,3015
1365,335
1365,3726
1365,4546
1365,1263
1365,3125
1365,4084
1365,810
1372,973
1372,3648
1374,233
1374,2296
1374,4171
1374,2315
1374,2569
1374,3251
1378,36
1378,4975
1378,2691
1378,1569
1378,1547
1379,195
1379,4204
1379,2919
1379,4722
1379,3104
1380,1056
1380,4802
1384,973
1384,3648
1386,489
1386,4912
1386,4995
1386,3308
1386,2869
1386,3289
1388,667
1388,560
1388,2039
1388,2585
1388,1228
1388,1765
1398,416
1401,91
1401,3828
1401,1900
1401,3870
1401,2983
1401,4014
1403,237
1403,4292
1403,1452
1403,4892
1403,4859
1403,4188
1403,4716
1404,938
1404,4720
1404,3662
1404,1758
1405,82
1405,4568
1405,2634
1405,2738
1405,1606
1405,3210
1409,595
1409,2594
1409,3715
1409,1455
1412,728
1413,900
1413,1054
1413,3477
1413,1375
1413,2126
1413,584
1413,1273
1414,485
1414,1925
1414,4741
1414,3075
1414,1337
1417,667
1417,2791
1417,2960
1417,1786
1417,3920
1425,1020
1425,3917
1425,2840
1425,2896
1425,2278
1428,998
1428,2938
1428,4815
1428,4367
1428,3912
1428,4966
1429,752
1429,1642
1429,667
1429,560
1429,2571
1429,2754
1430,485
1430,1925
1430,4741
1430,3075
1430,1337
1431,369
1431,4994
1431,4474
1431,2462
1435,944
1435,3822
1435,4636
1435,1441
1435,2970
1435,1942
1438,667
1438,1636
1438,3674
1444,170
1444,1303
1444,2677
1444,3374
1444,4760
1444,3955
1444,4781
1448,667
1448,3655
1448,4850
1448,4499
1448,3731
1449,996
1449,1710
1449,2562
1449,379
1449,1564
1449,2164
1449,4883
1450,444
1450,5013
1450,2044
1450,4612
1450,1087
1458,414
1458,2649
1458,3537
1458,4551
1458,4108
1458,109
1460,813
1460,2160
1460,2778
1460,2642
1460,3573
1461,667
1462,667
1462,560
1462,4160
1462,1609
1462,4350
1463,306
1463,1365
1463,2481
1463,4651
1463,2554
1463,3317
1463,1293
1466,312
1466,4600
1466,2463
1466,2243
1466,1593
1467,239
1467,3191
1467,4952
1467,4050
1467,3601
1467,4979
1468,477
1468,3227
1468,4211
1468,1503
1468,667
1468,560
1468,3779
1469,168
1469,1102
1469,3130
1469,3328
1469,3354
1470,852
1470,1656
1470,212
1470,1437
1470,128
1470,4351
1471,106
1471,4917
1471,3817
1471,4793
1471,4702
1471,667
1473,793
1473,1676
1473,679
1473,1397
1473,2234
1473,1475
1475,77
1475,4508
1475,3874
1475,3600
1475,3766
1479,8
1479,3589
1479,2888
1479,3465
1479,4681
1480,334
1480,1612
1480,2842
1480,3254
1480,4710
1480,4212
1483,531
1483,2102
1483,4095
1483,3575
1483,1147
1483,4011
1484,945
1484,1425
1484,2920
1484,1495
1484,3877
1485,924
1485,4693
1485,2724
1485,4916
1485,4239
1486,1034
1486,4940
1486,4202
1486,4181
1486,2540
1486,2759
1488,983
1488,180
1488,3200
1488,3557
1488,1409
1488,913
1488,1351
1489,18
1489,4820
1489,1190
1489,256
1489,4165
1490,874
1490,4009
1490,4129
1490,2069
1491,414
1491,2649
1491,4943
1491,3387
1491,2200
1491,2446
1492,946
1492,1369
1492,2769
1492,4757
1492,1314
1492,2715
1492,440
1493,294
1493,3548
1493,4753
1493,2903
1493,2797
1493,4337
1494,500
1494,4599
1494,1132
1494,4347
1494,2260
1498,244
1498,1336
1498,2054
1498,20
1500,669
1500,3824
1500,4285
1500,2598
1500,2420
1500,1276
1500,1151
1502,790
1502,1799
1502,4255
1502,4269
1502,2470
1502,3034
1504,488
1504,1149
1504,2014
1504,1535
1504,4522
1504,3528
1504,3118
1505,931
1505,4231
1505,1858
1505,3065
1505,2371
1505,4557
1506,476
1506,3526
1506,1428
1506,4980
1506,4370
1507,422
1508,361
1508,2434
1508,1403
1508,5012
1508,4471
1508,667
1509,880
1509,1196
1509,1112
1509,2775
1509,3820
1512,453
1512,3158
1512,3579
1512,4832
1513,218
1513,1926
1513,4073
1513,2249
1513,3241
1514,698
1514,4490
1514,782
1514,1067
1514,62
1514,1845
1516,997
1516,4737
1516,4736
1516,2010
1516,1521
1518,691
1518,2075
1518,2877
1518,2803
1518,1240
1519,917
1519,4539
1519,3348
1519,3877
1519,3910
1523,507
1523,4411
1523,1147
1523,3239
1523,667
1523,752
1523,1642
1523,1426
1524,569
1524,2833
1524,4852
1524,3980
1524,3062
1524,1424
1544,242
1544,1070
1545,598
1545,968
1545,3150
1546,791
1546,4249
1546,3725
1546,1110
1546,4190
1548,939
1548,4691
1548,4159
1548,1746
1548,2311
1548,1150
1549,770
1549,4109
1549,1738
1549,4955
1549,4078
1549,4044
1549,5002
1550,773
1550,902
1550,4733
1550,2734
1550,3004
1550,3923
1551,667
1551,2760
1551,3068
1551,3656
1551,2670
1553,532
1553,2712
1553,3008
1553,3959
1553,2539
1555,907
1555,4747
1555,4390
1555,3840
1555,3646
1555,2112
1556,661
1556,220
1556,690
1556,3641
1556,2505
1556,1339
1557,536
1557,3095
1557,3297
1557,2803
1557,4080
1560,620
1560,2937
1560,2954
1560,4349
1560,499
1560,2184
1561,960
1561,1720
1561,1638
1561,1311
1561,1649
1562,98
1562,3560
1562,1669
1562,2218
1562,2161
1566,793
1566,1676
1566,679
1566,1397
1566,2234
1566,1475
1567,895
1567,3890
1567,4403
1567,2525
1567,1924
1567,1916
1567,2645
1568,201
1568,2895
1568,4946
1568,3632
1568,4625
1568,4308
1569,305
1569,1664
1569,2337
1569,1173
1569,4459
1570,112
1570,4492
1570,1199
1570,2574
1570,726
1572,866
1572,1639
1572,4133
1572,2809
1574,482
1574,2511
1574,3195
1574,1889
1577,54
1577,1422
1577,4062
1577,4485
1577,2333
1577,2395
1579,102
1579,3246
1579,2406
1579,1892
1579,1728
1582,748
1582,1790
1582,1586
1582,4759
1582,3507
1584,590
1584,3673
1584,1513
1584,593
1584,1660
1584,2530
1588,420
1588,3716
1588,2405
1588,3002
1588,2920
1588,480
1591,761
1591,3555
1591,1320
1591,3305
1591,102
1592,378
1592,2630
1592,1167
1592,2347
1592,1067
1595,380
1595,3751
1595,3935
1595,2920
1595,726
1595,3877
1596,548
1596,1109
1596,3924
1596,4293
1596,4593
1598,114
1598,4858
1598,3453
1598,1784
1598,2803
1598,31
1600,767
1600,1133
1600,4025
1600,3585
1600,3252
1601,816
1601,4465
1601,906
1601,3760
1601,3866
1601,471
1602,541
1602,3181
1602,936
1602,1756
1602,2993
1603,632
1603,1898
1603,2381
1603,3345
1603,2131
1603,1202
1606,451
1606,4340
1606,3250
1606,3866
1606,2890
1606,3334
1632,775
1632,1540
1632,2051
1632,3299
1632,4019
1633,365
1633,568
1633,1634
1633,213
1633,2726
1633,1259
1634,768
1634,2610
1634,675
1634,3908
1634,2786
1635,191
1635,1887
1635,1772
1635,3877
1635,2701
1636,415
1636,2125
1639,5
1639,3745
1639,480
1639,2284
1639,2519
1640,408
1640,3057
1640,3439
1640,4076
1640,1076
1640,1661
1641,119
1641,420
1641,3716
1641,2154
1641,4190
1641,4688
1643,846
1643,2202
1643,1443
1643,394
1643,2561
1643,2803
1644,399
1644,3623
1644,3962
1644,1766
1644,3837
1645,175
1645,3834
1645,1171
1645,4679
1645,3909
1645,4656
1645,2765
1646,34
1646,2497
1646,3795
1646,1376
1646,1816
1647,599
1647,1366
1647,4391
1647,2995
1647,3420
1647,1853
1649,346
1649,3276
1649,4834
1649,4622
1649,1698
1649,1803
1651,701
1651,2009
1651,141
1651,1770
1652,629
1652,3616
1652,2256
1653,773
1653,902
1653,4733
1653,2734
1653,4550
1654,661
1654,2505
1654,4698
1654,4376
1654,4083
1656,725
1656,3444
1656,3839
1656,1387
1656,3398
1657,924
1657,4693
1657,2724
1657,4916
1657,4239
1658,377
1658,1684
1658,3106
1658,1210
1658,4329
1659,319
1659,4533
1659,2499
1659,4982
1659,787
1660,762
1660,815
1660,1890
1660,2007
1660,1246
1660,2335
1661,611
1661,3311
1661,3879
1661,2457
1661,2787
1661,2033
1663,584
1663,1273
1663,3658
1663,3183
1663,1670
1663,4359
1665,593
1665,1172
1665,2643
1665,1563
1665,3103
1667,394
1667,3365
1667,4245
1667,1434
1667,2137
1668,136
1668,1197
1668,3761
1668,1677
1668,1805
1668,1272
1670,517
1670,4098
1670,1198
1670,4295
1670,1989
1670,3244
1671,555
1671,1736
1671,1407
1671,4843
1671,4177
1673,1041
1673,3676
1673,2196
1673,4923
1673,2879
1675,252
1675,1425
1675,619
1675,4675
1675,1660
1675,4224
1676,76
1676,2022
1676,3219
1676,4286
1676,2250
1676,3519
1678,228
1678,3856
1678,2180
1678,1352
1678,1129
1678,2871
1680,516
1680,3866
1680,1260
1680,2519
1680,1327
1681,440
1681,84
1681,1259
1681,3109
1681,3166
1682,777
1682,2411
1682,1551
1682,675
1682,2133
1683,377
1683,1684
1683,3106
1683,1210
1683,4329
1684,229
1684,4566
1685,89
1685,2519
1685,3452
1685,2715
1685,3823
1686,787
1686,164
1686,1249
1686,2661
1686,1812
1687,667
1687,560
1687,3799
1687,3431
1687,4407
1688,429
1688,1192
1688,3378
1688,1484
1688,1256
1690,997
1690,4737
1690,4736
1690,2010
1690,1521
1691,476
1691,3526
1691,1428
1691,4980
1691,4370
1692,491
1692,4030
1692,4786
1692,2114
1692,2639
1692,2356
1692,3372
1693,151
1693,4256
1693,3572
1693,3651
1693,3558
1694,706
1694,2747
1694,2811
1694,4262
1694,4582
1695,328
1695,2629
1695,1100
1695,4195
1695,3738
1696,973
1696,3648
1698,146
1698,2207
1698,2719
1698,751
1698,2522
1699,892
1699,568
1699,1634
1699,2512
1699,4732
1699,3440
1699,1511
1702,751
1702,213
1702,3116
1702,3984
1702,2207
1707,797
1707,4067
1707,4791
1707,2927
1707,4432
1707,3096
1707,2967
1709,499
1709,921
1709,4864
1709,2184
1709,2269
1710,121
1710,4848
1710,3844
1710,3127
1710,1562
1710,3987
1711,746
1711,2676
1711,4013
1711,1113
1711,2190
1714,608
1714,1843
1714,3941
1714,1595
1716,498
1716,3584
1716,726
1716,3858
1716,2171
1717,724
1717,5001
1717,2103
1717,4936
1717,3162
1717,3942
1718,480
1718,788
1718,343
1718,3976
1718,3103
1721,315
1721,4954
1721,3395
1721,3291
1721,2487
1723,991
1723,2774
1723,2659
1723,226
1723,4930
1723,3959
1731,667
1731,76
1731,4964
1731,1702
1731,4135
1731,202
1732,61
1732,3968
1732,3640
1732,4906
1732,4232
1732,667
1733,135
1733,3672
1733,3534
1733,4253
1733,3705
1733,4928
1734,362
1734,4429
1734,4663
1734,800
1734,4963
1734,3210
1736,129
1736,1712
1736,3996
1736,2029
1736,4851
1737,872
1737,2149
1737,3878
1737,4495
1737,2258
1737,690
1738,618
1738,1581
1738,726
1738,4190
1738,4625
1738,2920
1739,473
1739,2145
1739,1802
1739,2484
1739,3033
1739,1767
1739,1175
1740,524
1740,2500
1740,1559
1740,3435
1740,3339
1742,270
1742,2984
1742,3747
1742,2217
1742,2287
1746,1006
1746,2510
1746,1795
1746,4853
1746,3138
1747,580
1747,1919
1747,1440
1749,647
1749,3401
1749,3029
1749,4061
1749,1875
1752,341
1752,3467
1752,4461
1752,2448
1752,4236
1753,648
1753,4927
1753,4506
1753,3544
1753,1121
1754,118
1754,1242
1754,4804
1754,1425
1756,841
1756,729
1756,3079
1756,3510
1756,3270
1760,1015
1760,4283
1760,1583
1760,2386
1760,3583
1760,2564
1763,661
1763,3717
1763,1552
1763,3608
1763,3753
1763,4375
1764,483
1764,1706
1765,19
1765,3342
1765,3758
1765,4740
1765,1280
1765,3736
1766,975
1766,617
1766,4878
1766,2421
1766,4977
1767,493
1767,1170
1767,304
1767,3627
1768,148
1768,2987
1768,1440
1768,77
1768,1205
1769,612
1769,2859
1769,3490
1769,2247
1769,1290
1770,853
1770,1572
1770,4810
1770,2207
1773,428
1773,4442
1773,4621
1773,2398
1773,1089
1774,743
1774,3400
1774,1251
1774,3774
1774,2466
1774,3703
1775,661
1775,3790
1775,4701
1775,4554
1775,3768
1776,591
1776,1220
1776,3685
1776,1473
1776,1411
1776,2929
1778,699
1778,1994
1778,4571
1779,518
1779,1525
1779,691
1779,2075
1779,1939
1779,4959
1780,746
1780,2676
1780,2299
1780,3065
1780,4408
1781,537
1781,3137
1781,2520
1781,3069
1781,4393
1781,1347
1782,773
1782,902
1782,4733
1782,2734
1782,3004
1782,3923
1783,834
1783,3388
1785,598
1785,4440
1785,4731
1786,365
1786,568
1786,1634
1786,213
1786,2726
1786,1259
1787,817
1787,4901
1787,1508
1787,3493
1787,4170
1788,14
1788,3091
1788,4779
1788,1425
1788,568
1788,1634
1790,463
1790,3327
1790,3117
1790,2632
1790,2076
1790,4795
1790,1265
1791,1028
1791,2608
1791,1021
1791,2976
1791,2180
1792,890
1792,4312
1792,2815
1792,1164
1792,1237
1792,1209
1794,566
1794,1308
1794,4623
1794,1575
1794,4541
1794,3363
1794,1461
1798,264
1798,2226
1798,2634
1798,4568
1798,2790
1799,313
1799,1649
1801,969
1801,3596
1801,4377
1801,661
1801,1200
1801,220
1801,3653
1802,536
1802,700
1802,4306
1802,3210
1802,3297
1802,31
1806,923
1806,4230
1806,3977
1808,281
1808,4690
1808,2873
1808,1371
1808,4326
1808,1943
1809,112
1809,4492
1809,1199
1809,2574
1809,726
1810,88
1810,2182
1810,1751
1810,2455
1810,1978
1810,1119
1810,3900
1811,613
1811,3704
1811,4919
1811,3425
1811,4378
1811,4462
1814,969
1814,3596
1814,4377
1814,661
1814,1200
1814,220
1814,3653
1816,465
1816,1271
1816,4369
1816,4673
1816,2474
1816,989
1817,990
1817,2432
1817,1114
1817,1882
1817,3284
1817,4247
1818,1058
1818,3392
1818,2183
1818,2205
1818,4885
1819,119
1819,2274
1819,3765
1819,213
1819,3017
1821,246
1821,1105
1821,4467
1821,4816
1821,4314
1821,128
1825,893
1825,1647
1825,2493
1825,2975
1825,4942
1825,2979
1825,3808
1826,752
1826,1642
1826,667
1826,560
1826,3748
1826,202
1830,829
1830,3043
1830,4909
1830,3791
1830,2458
1831,497
1831,2951
1831,4902
1831,1490
1831,3813
1832,411
1833,782
1833,1084
1833,3741
1833,4490
1833,2610
1833,3039
1835,147
1835,2312
1835,3516
1835,1822
1835,1842
1835,2640
1836,1013
1836,2777
