id,name,external_star,address_id,business_date,starttime,fintime,bestmenu_id,franchise,internal_star,restaurant_type
2065,한솔쌈밥시골보리밥,4.5,1436,"월,화,수,목,금,토,일",11:00,22:00,602,0,,
2066,말로(Mallo),5.0,1008,null,null,null,164,0,,
2067,신방통통 낙지,0,290,null,null,null,null,0,,
2068,두리김밥,0,387,null,null,null,null,1,,
2069,맨날술이야,5.0,622,null,null,null,null,0,,
2070,상도로3가,0,2110,"월,화,수,목,금,토",17:00,04:00,539,0,,
2071,옥문,3.4,1269,null,null,null,645,0,,
2072,다성반점,4.3,1427,null,null,null,661,0,,
2073,동춘돌곱창,3.7,836,"월,화,수,목,금,토,일",16:00,03:00,208,1,,
2074,제이엠,0,659,null,null,null,null,0,,
2075,장수식당,0,1124,null,null,null,null,0,,
2076,페리카나치킨,0,741,null,null,null,null,0,,
2077,별법 동태탕.찜,0,914,null,null,null,null,0,,
2078,상도감자탕 족발,3.2,1941,"월,화,수,목,금,토,일",00:00,24:00,467,0,,
2079,28청춘호프포차,5.0,432,null,null,null,1010,0,,
2080,블루힐,5.0,1704,null,null,null,339,0,,
2081,연정 순대국,5.0,319,"월,화,수,목,금,토,일",10:00,22:00,null,0,,
2082,케리홈치킨,0,103,null,null,null,null,0,,
2083,형제식당,0,1632,null,null,null,null,0,,
2084,교촌치킨 상도터널점,1.4,1705,"월,화,수,목,금,토,일",12:00,00:30,251,1,,
2085,노가리호프,5.0,658,null,null,null,265,0,,
2086,한앤둘,0,1523,null,null,null,null,0,,
2087,나드리,0,1124,null,null,null,null,0,,
2088,이모이모,0,1842,null,null,null,null,0,,
2089,밀알분식,4.0,109,null,null,null,null,0,,
2090,온씨닭집,5.0,694,null,null,null,null,0,,
2091,아마르,4.4,407,"월,화,수,목,금,토",15:00,01:00,903,0,,
2092,황가네오리,5.0,1685,null,null,null,null,0,,
2093,대패상회,3.6,421,"월,화,수,목,금,토,일",15:30,02:30,179,0,,
2094,맛짱김밥분식 약수터점,4.0,626,"월,화,수,목,금,토,일",09:00,24:00,968,0,,
2095, 건영한식,1.0,1600,null,null,null,null,0,,
2096,또와분식,4.8,615,null,null,null,null,0,,
2097,동대문곱창,3.7,1919,"월,화,수,목,금,토,일",15:00,02:00,431,0,,
2098,맥반석조개구이,3.5,1490,null,null,null,963,0,,
2099,동해해물탕,4.9,1904,"월,화,수,목,금,토",11:30,21:00,530,0,,
2100,손칼국수,4.6,486,null,null,null,486,0,,
2101,진성참숯불갈비,1.0,822,null,null,null,675,0,,
2102,오리미가,평점 없음,1183,null,null,null,null,0,,
2103,신의주찹쌀순대,평점 없음,2181,null,null,null,null,1,,
2104,명갈비,평점 없음,846,null,null,null,null,0,,
2105,돈푸대,평점 없음,2265,null,null,null,null,0,,
2106,삼성식당,평점 없음,394,null,null,null,null,0,,
2107,예가 숯불갈비,평점 없음,1444,null,null,null,null,0,,
2108,골목식당,4.8,634,"화,수,목,금,토,일",11:30,20:00,317,0,,
2109,서울회관,평점 없음,863,null,null,null,null,0,,
2110,처음,평점 없음,1845,null,null,null,null,0,,
2111,갓포 탄,평점 없음,1395,null,null,null,null,0,,
2112,비비큐치킨 상도2점,평점 없음,942,null,null,null,null,0,,
2113,할매순대국,평점 없음,252,null,null,null,null,1,,
2114,가야성,평점 없음,955,null,null,null,null,0,,
2115,마산아구·동태찜·탕,평점 없음,1077,null,null,null,null,0,,
2116,치킨매니아,평점 없음,2159,null,null,null,null,1,,
2117,샤로스톤(숭실대점),평점 없음,1391,null,null,null,null,0,,
2118,남도추어탕,5.0,307,null,null,null,null,0,,
2119,산골안 국밥,3.7,719,null,null,null,null,0,,
2120,황우와꿀꿀이,3.5,1356,null,null,null,735,0,,
2121,비비큐치킨상도점,2.8,1331,"월,화,수,목,금,토,일",12:00,24:00,973,0,,
2122,김밥천국,2.1,521,null,null,null,null,1,,
2123,한방바베큐,0,450,null,null,null,null,0,,
2124,요거프레소 장승배기역점,5.0,479,"월,화,수,목,금,토,일",11:00,22:00,null,1,,
2125,춘천닭갈비,0,2186,null,null,null,794,1,,
2126,돈주반,0,1987,null,null,null,null,0,,
2127,고향팥칼국수,5.0,374,null,null,null,97,0,,
2128,포안베트남쌀국수,4.4,252,"월,화,수,목,금,토,일",10:00,21:00,159,0,,
2129,선옥,3.3,1643,null,null,null,null,0,,
2130,고기스토리,5.0,1232,null,null,null,309,0,,
2131,부산어묵,0,1365,null,null,null,null,1,,
2132,상도참숯갈비,0,1249,null,null,null,null,0,,
2133, 동일식당,0,766,null,null,null,947,0,,
2134,옛골,4.4,941,"월,화,수,목,금,토,일",11:00,22:00,423,0,,
2135,돈데이 성대시장점,0,1946,"월,화,수,목,금,토,일",11:00,02:00,null,0,,
2136,기꾸포차랑호프,0,1588,null,null,null,null,0,,
2137,기절초풍 물닭갈비,2.2,780,"월,화,수,목,금",11:30,23:00,271,0,,
2138,두부마을,3.3,2155,null,null,null,null,0,,
2139,토방마루,5.0,103,null,null,null,619,0,,
2140,고기마을,0,298,null,null,null,null,0,,
2141,논두렁 갈비,4.8,2110,"월,화,수,목,금,토,일",10:00,22:00,487,0,,
2142,28청춘포차,0,2159,null,null,null,null,0,,
2143,이삭김밥,3.8,1961,"월,화,수,목,금,토",09:00,20:00,763,0,,
2144,고향토종순대곱창,0,2131,null,null,null,414,0,,
2145,양심,0,160,null,null,null,null,0,,
2146,광명,3.7,932,"월,화,수,목,금,토,일",15:00,03:00,703,0,,
2147,지짐이,0,2159,null,null,null,null,1,,
2148,함지박,3.3,1142,"월,화,수,목,금,토,일",11:00,21:30,272,0,,
2149,수타일번지,5.0,2203,null,null,null,null,0,,
2150,설쌈냉면,3.0,161,null,null,null,null,0,,
2151,웨스트코스트,5.0,1066,null,null,null,null,0,,
2152,포마토,4.2,227,null,null,null,70,0,,
2153,불타는 소금구이,4.0,1206,"월,화,수,목,금,토",15:00,02:00,481,0,,
2154,시래불고기 화풍정,3.9,1122,"월,화,수,목,금,토,일",11:00,23:00,951,0,,
2155,강남손칼국수,0,2061,null,null,null,null,0,,
2156,훌랄라숯불바베큐,5.0,770,"월,화,수,목,금,토,일",16:00,24:00,832,0,,
2157,소문난순대국,3.0,926,null,null,null,null,0,,
2158,벌나비,0,1674,null,null,null,null,0,,
2159,김밥이맛있는집,평점 없음,1630,null,null,null,null,0,,
2160,우리풍천장어,4.5,1250,null,null,null,953,0,,
2161,대가설렁탕,0,1915,null,null,null,null,0,,
2162,전주청국장,2.2,2266,null,null,null,90,0,,
2163,상투골,5.0,1966,"월,화,수,목,금,토,일",16:00,03:00,321,0,,
2164,투다리,4.0,2167,null,null,null,null,1,,
2165,약수순대국감자탕,3.0,1100,null,null,null,null,0,,
2166,상도곱창,3.4,160,"화,수,목,금,토",15:00,24:00,180,0,,
2167,용마골,4.7,884,null,null,null,null,0,,
2168,엉터리생고기,평점 없음,805,null,null,null,null,1,,
2169,이필배의 진짜루명태촌,4.6,448,null,null,null,231,0,,
2170,노다지,4.4,499,"월,화,수,목,금,토,일",11:00,22:00,null,0,,
2171,수제한식당,0,1351,null,null,null,894,0,,
2172,탈렌트,0,1845,null,null,null,null,0,,
2173,김밥매니아,3.8,2246,null,null,null,null,0,,
2174,남도홍어,0,1093,null,null,null,293,0,,
2175,성대생우동짜장,2.1,1636,"월,화,수,목,금,토,일",00:00,24:00,389,0,,
2176,봉구비어,0,2131,null,null,null,null,0,,
2177,영광족발,3.5,1764,null,null,null,null,0,,
2178,낙지랑갈비랑,5.0,751,null,null,null,null,0,,
2179,예원,5.0,51,null,null,null,null,0,,
2180,종로곱창,3.3,1340,null,null,null,881,0,,
2181,황새골손칼국수,4.6,1357,null,null,null,780,0,,
2182,황궁쟁반짜장,2.0,274,null,null,null,661,0,,
2183,아영이네,평점 없음,1345,null,null,null,null,0,,
2184,봉구스밥버거,1.5,83,null,null,null,303,1,,
2185,치킨마루 상도점,평점 없음,912,null,null,null,null,1,,
2186,백채김치찌개,평점 없음,83,null,null,null,null,0,,
2187,고목생고기,평점 없음,1116,null,null,null,null,0,,
2188,소문난순대집,평점 없음,517,null,null,null,null,0,,
2189,상도 늘보리,평점 없음,1444,null,null,null,null,1,,
2190,세종대왕숯불갈비,평점 없음,1440,null,null,null,null,0,,
2191,상도명태명가,평점 없음,1277,null,null,null,null,0,,
2192,한울전집,평점 없음,1800,null,null,null,null,0,,
2193,명동찌개마을,평점 없음,630,null,null,null,null,1,,
2194,써브웨이 숭실대점,평점 없음,659,null,null,null,null,0,,
2195,요란,평점 없음,2061,null,null,null,null,0,,
2196,본죽&비빔밥 숭실대역점,평점 없음,1743,null,null,null,null,0,,
2197,어매순대국,평점 없음,1322,null,null,null,null,0,,
2198,고가네숯불구이통닭,평점 없음,1310,null,null,null,null,0,,
2199,레미제라블,평점 없음,26,null,null,null,null,0,,
2200,정다운식당,평점 없음,879,null,null,null,null,0,,
2201,지호한방삼게탕동작점,3.0,507,null,null,null,169,0,,
2202,우리할매 떡볶이(상도점),4.0,1664,null,null,null,710,1,,
2203,인생곱창,평점 없음,1884,null,null,null,null,0,,
2204,국수나라,평점 없음,918,null,null,null,null,0,,
2205,파랑돌,0,241,null,null,null,null,0,,
2206,약수 오리한마리,5.0,1323,null,null,null,800,0,,
2207,정송숙 12년전통 오렌지김밥,4.5,1651,null,null,null,null,0,,
2208,오오뎅뎅,5.0,628,null,null,null,null,0,,
2209,남도한상,0,1488,null,null,null,293,0,,
2210,또봉이통닭(상도점),2.3,318,null,null,null,1017,1,,
2211,동네고깃집,3.3,1511,null,null,null,217,0,,
2212,돼지굽는연탄할매,2.8,1078,"월,화,수,목,금,토,일",15:00,02:00,390,0,,
2213,작은섬,4.9,1428,"월,수,목,금,토,일",16:00,23:30,830,0,,
2214,아시안보울,4.7,700,"월,화,수,목,금,토",11:00,21:00,510,0,,
2215,으리으리,4.0,128,null,null,null,115,0,,
2216,국수사,3.2,2241,"월,화,수,목,금,토",11:30,22:00,459,0,,
2217,후라이드 참 잘하는 집,4.0,478,null,null,null,820,1,,
2218,장수족발,5.0,1150,null,null,null,null,0,,
2219,시골집,2.8,1665,"월,화,수,목,금,토,일",11:00,22:30,809,0,,
2220,짚동가리쌩주,0,128,null,null,null,420,1,,
2221,불타는 꼬꼬발 숭실대점,5.0,417,"월,화,수,목,금,토,일",17:30,02:30,807,0,,
2222,가마솥장우왕족발,2.0,1349,null,null,null,627,0,,
2223,흥부골숯불돼지갈비,3.7,1343,"월,화,수,목,금,토,일",11:30,22:00,654,0,,
2224,이모네,3.9,1346,"월,화,수,목,금,토,일",08:00,22:00,919,0,,
2225,상도면옥,3.0,1793,"월,화,수,목,금",10:00,22:00,1067,0,,
2226,한양옛날통닭,0,1611,"월,화,수,목,금,토,일",15:00,02:00,540,0,,
2227, 성대꼬치구이,4.8,4,null,null,null,null,0,,
2228,좋은하루,0,2123,null,null,null,null,0,,
2229,오니기리와 이규동,4.3,736,null,null,null,null,1,,
2230, 교동 전선생,0,339,null,null,null,343,1,,
2231, 엉클(UNCLE),3.0,351,null,null,null,null,0,,
2232,황가네 곱창볶음,0,537,null,null,null,null,0,,
2233,헤르젠,5.0,980,null,null,null,null,0,,
2234,비비엣,5.0,274,"월,화,수,목,금,토",10:30,20:00,571,0,,
2235,뽀대닭발 동작점,5.0,1782,"월,화,수,목,금,토,일",14:00,01:40,582,0,,
2236,청년다방,2.5,432,null,null,null,null,1,,
2237,파동추야,3.8,2220,null,null,null,355,0,,
2238,피자마루,5.0,990,"월,화,수,목,금,토,일",12:00,23:30,565,1,,
2239,리얼 후라이 숭실대점,4.6,736,"월,화,수,목,금,토,일",16:00,01:00,734,1,,
2240,미쳐버린파닭,0,802,"월,화,수,목,금,토,일",16:00,12:30,null,1,,
2241,솔가,5.0,882,null,null,null,null,0,,
2242,남서울식당,4.2,2124,null,null,null,70,0,,
2243,벙커,0,506,null,null,null,null,0,,
2244,할머니칼국수,4.8,1593,null,null,null,81,0,,
2245, 찌개대학 부대과,4.7,64,null,null,null,null,0,,
2246, 할머니 추어탕,3.1,2057,"월,화,수,목,금,토,일",10:00,21:00,274,0,,
2247, 시골밥상,0,1594,null,null,null,null,0,,
2248,맘스,0,79,null,null,null,null,0,,
2249,훈이네식당,4.5,1422,null,null,null,375,0,,
2250, 신정 닭발,3.2,1112,"월,화,수,목,금,토,일",16:00,02:00,751,0,,
2251, 뚝배기 스파게티,3.5,147,null,null,null,1030,0,,
2252,피자나라 치킨공주,2.3,1471,"월,화,수,목,금,토,일",12:00,24:00,888,1,,
2253,성대순대촌,3.0,817,null,null,null,567,0,,
2254,벌떡볶이,4.4,1067,null,null,null,173,0,,
2255,블랙조이커피,5.0,1678,null,null,null,667,0,,
2256,마루스시,4.1,1506,"월,화,수,목,금,토",12:00,22:00,475,0,,
2257,탕마루김치찌개(장승배기역점),5.0,290,null,null,null,204,0,,
2258,대윤파닭,0,1415,null,null,null,null,0,,
2259, 상도두산위브아파트 피자알볼로 상도점,1.0,1458,"월,화,수,목,금,토,일",11:00,21:20,856,0,,
2260,부엌소리,0,1873,null,null,null,null,0,,
2261,명성,4.7,1560,"월,화,수,목,금,토",11:30,22:00,860,0,,
2262,맛있는집 소풍,2.7,1527,null,null,null,null,0,,
2263,금강식당,0,1028,null,null,null,null,0,,
2264,오븐마루상도점,3.3,1860,"월,화,수,목,금,토,일",15:00,01:00,1014,0,,
2265,찜마을,0,1988,null,null,null,null,0,,
2266,밀짚모자,5.0,1671,"월,화,수,목,금,토,일",00:00,24:00,107,0,,
2267,카페에뚜(cafe e tu),0,778,null,null,null,null,0,,
2268,미학당,4.6,389,"화,수,목,금,토",09:00,16:00,560,0,,
2269,푸드뱅크,0,2028,null,null,null,null,0,,
2270,썬더치킨,0,185,null,null,null,null,1,,
2271,위고푸드 장승배기점,0,1377,null,null,null,null,0,,
2272,마망베베 키즈카페 &  킨더레고팡,3.0,1744,null,null,null,554,0,,
2273,피자혁명(본점),0,493,null,null,null,null,0,,
2274,술탄,2.0,601,null,null,null,null,0,,
2275,우리보쌈&밥상,4.7,175,null,null,null,738,0,,
2276,가마로강정 숭실대역점,4.2,1679,null,null,null,283,1,,
2277,우마이,3.7,2224,"월,화,수,목,금,토,일",11:30,20:00,940,0,,
2278,품미,3.8,1581,"화,수,목,금,토,일",11:30,22:00,220,0,,
2279,모두의주막,5.0,853,null,null,null,null,0,,
2280,디디치킨(DD치킨),0,459,null,null,null,986,1,,
2281,고기싸롱 장승배기점,0,237,null,null,null,null,1,,
2282,제이콜라보,1.8,1876,null,null,null,752,0,,
2283,스톤504,4.1,1720,"월,화,수,목,금,토,일",11:00,24:00,55,0,,
2284,아리랑컵밥,4.0,47,null,null,null,null,0,,
2285,양계장집아들 상도점,2.3,1583,null,null,null,417,1,,
2286,호프왕노가리,0,1944,null,null,null,null,0,,
2287,마당커피,5.0,1080,"월,화,수,목,금,토,일",09:00,22:00,667,0,,
2288,맨드라미,0,2198,null,null,null,356,0,,
2289,대륙서점,5.0,718,"월,화,수,목,금,토",14:00,20:00,null,0,,
2290,다와분식,0,758,null,null,null,null,0,,
2291,상도국수,4.2,146,"월,화,수,목,금",11:30,20:00,181,0,,
2292,국수나무장승배기점,3.8,723,"월,화,수,목,금,토",11:30,21:00,null,0,,
2293,비에이치씨(BHC치킨) 상도점,2.7,71,"월,화,수,목,금,토,일",12:00,24:00,91,1,,
2294,모두의 집밥,0,1235,null,null,null,null,0,,
2295,족발천국,0,200,null,null,null,null,0,,
2296,스시아나,4.2,1859,"월,화,수,목,금,토,일",12:00,24:00,545,0,,
2297,춘자씨칼국수,1.0,1113,"월,화,수,목,금,토,일",11:00,21:30,697,0,,
2298,콩심신대방점,3.3,1402,"월,화,수,목,금,토,일",00:00,24:00,66,0,,
2299,취향,3.2,265,"월,화,수,목,금,토,일",11:00,20:30,661,0,,
2300,석춘해물칼국수,4.3,212,null,null,null,null,0,,
2301,청춘싸롱 신대방삼거리역점,0,1284,null,null,null,933,1,,
2302,장승칡냉면&장족,5.0,1585,"화,수,목,금,토,일",09:00,21:00,1067,0,,
2303,카페 더테이블,5.0,2277,"월,화,수,목,금,토",10:00,21:00,752,0,,
2304,밥나누리,0,1148,null,null,null,null,0,,
2305,지코바상도1호점,3.2,2111,"월,화,수,목,금,토,일",12:00,24:00,640,0,,
2306,청년떡볶이장승배기역점,4.2,99,null,null,null,1021,0,,
2307,강남교자상도점,5.0,1640,null,null,null,625,0,,
2308,미스터초밥,4.6,1055,null,null,null,null,0,,
2309,대포곱창,5.0,1402,null,null,null,null,0,,
2310,엄마밥줘,0,2251,null,null,null,null,0,,
2311,로드77,5.0,2199,null,null,null,337,0,,
2312,명성왕족발,0,1457,null,null,null,778,0,,
2313,하늘채홍어,1.0,1373,null,null,null,null,0,,
2314,구름산추어탕,2.0,2033,null,null,null,982,0,,
2315,큰맘할매순대국,3.0,2192,null,null,null,null,1,,
2316,소문난 감자탕.아구찜,0,1162,null,null,null,null,0,,
2317,호식이두마리치킨상도1호점,3.0,1536,null,null,null,374,0,,
2318,대현포차,0,1732,"월,화,수,목,금,토,일",00:00,24:00,358,0,,
2319,커피온리 숭실대점,4.5,459,"월,화,수,목,금",08:00,22:10,667,1,,
2320,워너커피,0,772,null,null,null,null,1,,
2321,더진국숭실대점,2.3,1626,null,null,null,1000,0,,
2322,정선메밀고을,3.0,167,null,null,null,null,0,,
2323,오뚜기마당,4.5,2096,null,null,null,370,0,,
2324,록원부엌,0,2231,null,null,null,null,1,,
2325,황제짬뽕,3.0,1549,null,null,null,null,0,,
2326,쌍둥이보쌈,5.0,679,null,null,null,null,0,,
2327,마왕족발,3.0,171,"월,화,수,목,금,토,일",16:00,24:00,194,1,,
2328,내가찜한닭(숭실대점),2.8,529,"월,화,수,목,금",10:00,22:00,891,1,,
2329,더코네(The kone),4.3,242,"월,화,수,목,금",10:00,22:00,63,0,,
2330,우니꾸,4.0,1459,"월,화,수,목,금,토,일",17:00,23:30,578,0,,
2331,뚱보집 상도점,0,412,"월,화,수,목,금,토,일",17:00,01:00,null,1,,
2332,복어마을,5.0,1443,"화,수,목,금,토,일",10:00,22:00,1022,0,,
2333,추억과김밥,5.0,2280,null,null,null,633,0,,
2334,쉼표(숭실대점),4.1,1843,"월,화,수,목,금,토,일",00:00,24:00,null,0,,
2335,농장사람들,3.0,267,"월,화,수,목,금,토,일",12:00,24:00,664,1,,
2336,야미가상도점,5.0,364,null,null,null,null,0,,
2337,피자쏭,4.3,165,"월,화,수,목,금,토,일",11:00,23:00,676,0,,
2338,아쯔다무라,3.5,1489,"월,화,수,목,금,토,일",11:30,02:00,null,0,,
2339,사부작,4.0,494,null,null,null,602,0,,
2340,청춘포차,0,976,null,null,null,null,0,,
2341,생활맥주 장승배기역점,4.3,19,null,null,null,1001,1,,
2342,농실가,4.3,1121,"월,화,수,목,금,토,일",11:00,22:00,28,0,,
2343,유가네한우곰탕,2.9,564,"월,화,수,목,금,토,일",00:00,24:00,581,1,,
2344,혜화동돈까스극장,5.0,1348,null,null,null,null,1,,
2345,점핑박사,0,1451,null,null,null,null,0,,
2346,감나무골,0,1808,"월,화,수,목,금,토",11:00,22:30,934,0,,
2347,유프,4.8,1595,"월,화,수,목,금,토,일",10:00,24:00,805,0,,
2348,오사카부루스,1.0,1654,null,null,null,712,1,,
2349,응급실국물떡볶이 숭실대점,3.7,156,"월,화,수,목,금,토,일",11:00,23:00,null,1,,
2350,생활맥주 숭실대입구역점,5.0,1304,"월,화,수,목,금,토,일",17:00,02:00,484,1,,
2351,맥주창고,5.0,752,null,null,null,null,0,,
2352,숭실대중문 한솥도시락,0,1394,"월,화,수,목,금,토,일",08:00,20:30,190,0,,
2353,BHC숭실대점,2.2,1262,"월,화,수,목,금,토,일",12:00,24:00,91,0,,
2354,사나운치킨,2.3,1158,"월,화,수,목,금,토,일",13:00,01:00,null,1,,
2355,상도동전집,5.0,956,null,null,null,null,0,,
2356,오부장치킨 장승배기점,4.2,140,null,null,null,null,1,,
2357,엘리스빈커피,3.7,2059,null,null,null,null,0,,
2358,네네치킨 상도2호점,4.0,1979,"화,수,목,금,토,일",11:00,23:00,820,1,,
2359,상도커피,5.0,2253,"월,화,수,목,금,토,일",08:00,22:00,null,0,,
2360,왕돈까스&왕냉면,2.8,2000,"월,화,수,목,금,토,일",00:00,24:00,295,1,,
2361,유로코피자상도점,5.0,1710,null,null,null,null,0,,
2362,도쿄라멘3900,3.0,1435,"월,화,수,목,금,토",11:00,21:00,1024,0,,
2363,여기로,5.0,1912,"월,화,수,목,금,토",16:00,24:00,254,0,,
2364,봉수아피자,0,304,"월,화,수,목,금,토,일",11:00,24:00,956,0,,
2365,초밥이야기,2.7,1024,null,null,null,113,0,,
2366,웰컴,3.8,1313,"화,수,목,금,토,일",17:00,15:00,980,0,,
2367,스시진,0,2035,null,null,null,null,0,,
2368,스쿨푸드 상도점,0,2269,"월,화,수,목,금,토,일",10:00,21:30,838,1,,
2369,릿잇커피(LIT IT COFFEE),5.0,708,"월,화,수,목,금,토,일",11:00,01:00,667,0,,
2370,경성찹쌀꽈배기,3.6,556,"월,화,수,목,금,토,일",10:30,20:00,1035,0,,
2371,공집합,3.4,703,"월,화,수,목,금,토",19:00,01:00,null,0,,
2372,지구,3.7,703,"월,화,수,목,금",19:00,01:00,null,0,,
2373,겹,5.0,2231,null,null,null,14,0,,
2374,차돌풍장승배기점,4.5,845,"월,화,수,목,금,토,일",11:00,24:00,1012,0,,
2375,허슬버슬,0,1587,null,null,null,null,0,,
2376,메가엠지씨커피 숭실대입구역점,5.0,2258,"월,화,수,목,금,토,일",08:00,22:00,null,1,,
2377,고돼지,5.0,1200,"월,화,수,목,금,토,일",11:00,23:00,171,1,,
2378,움프(Oomph),33,2248,"월,화,수,목",17:00,24:00,99,0,,
2379,청춘한우 곱도리탕,0,2091,null,null,null,null,0,,
2380,펍캐리온,5.0,1888,null,null,null,67,0,,
2381,통큰두마리찜닭,2.6,1459,"월,화,수,목,금,토,일",11:00,02:00,678,1,,
2382,생선마당어랑,5.0,1354,"월,화,수,목,금,토,일",10:30,22:00,549,0,,
2383,계수작,3.0,2000,"월,화,수,목,금,토,일",16:30,03:00,null,0,,
2384,수라청,2.4,759,"월,화,수,목,금,토,일",11:00,21:30,920,1,,
2385,심봉사도로케,3.0,1962,null,null,null,null,1,,
2386,셰프의돈까스,4.8,1798,null,null,null,null,1,,
2387,케이크팝,3.7,1259,"월,화,수,목,금,토,일",12:00,22:00,538,0,,
2388,상도칼국수,0,718,null,null,null,null,0,,
2389,상도식구,0,2144,null,null,null,null,0,,
2390,김밥엔,4.8,1470,null,null,null,70,0,,
2391,찜앤불닭,1.0,586,null,null,null,null,0,,
2392,두찜 동작상도1호점,4.7,451,null,null,null,715,1,,
2393,룡빈관,5.0,277,"월,화,수,목,금,토",11:30,21:00,661,0,,
2394,투다리 숭실대점,4.0,1779,null,null,null,null,1,,
2395,브라운필투(Brownpill Two),0,648,"월,화,수,목,금,토,일",10:00,21:00,null,0,,
2396,임종예밥집,5.0,1756,null,null,null,null,0,,
2397,흥부찜닭 상도점,5.0,1905,null,null,null,null,1,,
2398,백년회관서서갈비 장승배기점,평점 없음,1512,null,null,null,null,1,,
2399,포동포동놀이터,평점 없음,172,null,null,null,null,0,,
2400,하루엔소쿠 상도점,평점 없음,1514,null,null,null,null,1,,
2401,신룽푸마라탕 숭실대점,평점 없음,2193,null,null,null,null,1,,
2402,달달,평점 없음,838,null,null,null,null,0,,
2403,모두뼈다귀감자탕(상도점),평점 없음,948,null,null,null,null,1,,
2404,파스타앤볶음밥,평점 없음,503,null,null,null,null,0,,
2405,무음,평점 없음,937,null,null,null,null,0,,
2406,블랙&차이나,평점 없음,823,null,null,null,null,0,,
2407,배달짜글오짜글 상도점,평점 없음,1900,null,null,null,null,0,,
2408,명동소곱창,평점 없음,625,null,null,null,null,0,,
2409,해피트리,평점 없음,1550,null,null,null,null,0,,
2410,발리호프,평점 없음,1783,null,null,null,null,0,,
2411,문차이나,평점 없음,162,null,null,null,null,0,,
2412,김광일간장새우,평점 없음,1920,null,null,null,null,0,,
2413,웅이네오돌뼈 상도점,평점 없음,2064,null,null,null,null,1,,
2414,퍼스트푸드,평점 없음,1081,null,null,null,null,0,,
2415,크라이치즈버거 숭실대점,평점 없음,1597,null,null,null,null,0,,
2416,동래족발,평점 없음,1653,null,null,null,null,0,,
2417,강남분식,평점 없음,301,null,null,null,null,0,,
2418,닥엔돈스상도점,평점 없음,1856,null,null,null,null,0,,
2419,대마족발상도점,5.0,2029,null,null,null,null,0,,
2420,양식당,0,1306,null,null,null,null,1,,
2421,미스신두마리치킨,0,1608,null,null,null,null,0,,
2422,밀플랜비,5.0,1143,"월,화,수,목,금,토,일",11:00,21:00,478,1,,
2423,상도미식회,0,1160,null,null,null,null,0,,
2424,백억집,0,346,null,null,null,null,0,,
2425,육회왕자 연어공주,0,1144,null,null,null,null,0,,
2426,멕시카나 상도점,3.0,1381,"월,화,수,목,금,토,일",00:00,24:00,221,1,,
2427,경성부대찌개 상도점,4.8,2046,"월,화,수,목,금,토",10:30,20:30,null,1,,
2428,커피나무 브런치,4.5,1521,"월,화,수,목,금",07:00,23:00,667,0,,
2429,호세야오리바베큐,3.0,1429,"월,화,수,목,금,토,일",11:30,00:30,461,1,,
2430,푸라닭 상도1동점,3.1,464,"월,화,수,목,금,토,일",12:00,23:00,364,1,,
2431,소림마라 동작점,1.0,584,null,null,null,1059,0,,
2432,쭈대가제육대가,1.0,1934,null,null,null,143,0,,
2433,달리181,3.9,531,"월,수,목,금",16:00,21:00,511,0,,
2434,광어삼촌,3.7,2209,"월,화,수,목,금,토",15:00,24:00,345,0,,
2435,행복푸드,0,451,null,null,null,null,0,,
2436,대구북성로연탄석쇠불고기,0,25,null,null,null,null,0,,
2437,국보전,5.0,622,null,null,null,726,0,,
2438,나비루,4.9,2254,"월,화,수,목,금",11:00,20:00,764,0,,
2439,마담순살떡볶이,0,1038,"월,수,목,금,토,일",10:00,04:50,446,1,,
2440,추실장 참치,5.0,2165,null,null,null,847,0,,
2441,맘스터치 숭실대입구역점,3.1,52,null,null,null,null,1,,
2442,만년닭강정(신대방삼거리역점),2.8,1436,"월,화,수,목,금,토,일",10:00,21:00,276,1,,
2443,싱싱하늬,5.0,1441,null,null,null,null,0,,
2444,정우원,5.0,1656,"월,화,수,목,금,토,일",10:00,22:00,null,0,,
2445,테트리스찜닭 동작점,0,1109,"월,화,수,목,금,토,일",10:00,02:00,null,1,,
2446,구백냥곱창,4.3,28,null,null,null,null,1,,
2447, 상도동래미안 해바라기치킨,0,1193,null,null,null,null,0,,
2448,만두의정석,5.0,670,null,null,null,666,0,,
2449,삼호핫오리5호점,0,768,null,null,null,null,0,,
2450,싹쓰리,0,47,null,null,null,null,0,,
2451,비스트로피자 서울동작점,5.0,350,null,null,null,null,1,,
2452,밥숯돌,0,1014,null,null,null,24,0,,
2453,송이네집밥,3.0,2137,null,null,null,null,0,,
2454,배떡 상도점,0,968,"월,화,수,목,금,토,일",11:00,22:00,null,1,,
2455,60계 서울상도점,4.7,1019,"월,화,수,목,금,토,일",15:30,23:30,790,1,,
2456,청년피자,4.0,376,null,null,null,596,1,,
2457,힐링푸드,0,440,null,null,null,null,0,,
2458,인생족보,2.0,1459,null,null,null,null,0,,
2459,차고집냉면 동작점,4.0,445,null,null,null,null,0,,
2460,원할머니보쌈족발 상도배달점,5.0,2052,null,null,null,491,0,,
2461,미완성카페(성대점),4.8,1035,"월,화,수,목,금,토,일",11:00,22:00,648,0,,
2462,파스타님,5.0,508,"화,수,목,금,토,일",10:40,22:00,954,0,,
2463,유부랑 뚱이랑,4.8,1068,"월,수,목,금,토,일",11:00,22:00,null,0,,
